time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/std,train/n_updates,train/clip_range,train/clip_fraction,rollout/ep_len_mean,rollout/ep_rew_mean
14198,510,9416,133693440,0.008923066,-0.05635422468185425,-7.217131428420544,0.2039347670506686,0.0003,-0.00048587262881483184,0.9635160453617573,0.686648964881897,3980,0.2,0.10245847702026367,197.12,14.93488358689472
14226,511,9415,133955584,0.008715684,-0.04991693049669266,-7.22373740375042,0.22738182439934462,0.0003,-0.0007253600774674851,0.9596907757222652,0.6866482496261597,3988,0.2,0.09563970565795898,205.12,16.61710066755302
14254,512,9415,134217728,0.00798323,-0.04926761984825134,-7.232159215956926,0.23404814233072102,0.0003,-0.0006231911638678866,0.9572019651532173,0.6880940794944763,3996,0.2,0.1004323959350586,199.07,13.752898549232633
14283,513,9415,134479872,0.007897325,-0.05254063010215759,-7.2501571252942085,0.20423126174136996,0.0003,-0.000424459969963209,0.9625142626464367,0.6901541352272034,4004,0.2,0.10214900970458984,205.37,15.509031486790628
14312,514,9414,134742016,0.008657172,-0.052310314029455185,-7.275944508612156,0.2171194019028917,0.0003,-0.0005748029047936143,0.9607881903648376,0.6927818655967712,4012,0.2,0.09409523010253906,187.13,15.844167789174243
14340,515,9414,135004160,0.008410921,-0.05412258207798004,-7.28719224780798,0.19961850449908525,0.0003,-0.0007239202998334804,0.9634441547095776,0.6931374669075012,4020,0.2,0.09893608093261719,194.65,15.390872452724725
14369,516,9413,135266304,0.008219236,-0.053605057299137115,-7.2892185263335705,0.2222693469375372,0.0003,-0.0005363077634683577,0.9600372761487961,0.6933342218399048,4028,0.2,0.10509538650512695,164.91,13.156712581142783
14397,517,9413,135528448,0.008565508,-0.05268515646457672,-7.3025557063519955,0.22043833590578288,0.0003,-0.0006298285939010384,0.9614715166389942,0.6951863765716553,4036,0.2,0.10431861877441406,187.56,13.555651059616357
14427,518,9412,135790592,0.009394083,-0.050238173454999924,-7.315850127488375,0.22084915882442147,0.0003,-0.0001295445540563378,0.9610441774129868,0.6964379549026489,4044,0.2,0.10648155212402344,185.22,18.063596198037267
14455,519,9411,136052736,0.008724563,-0.05205902084708214,-7.331899881362915,0.22123211913276464,0.0003,-0.0005107031488478242,0.9607971459627151,0.6983401775360107,4052,0.2,0.10939264297485352,182.06,11.593599756024778
14484,520,9411,136314880,0.008321506,-0.05334465205669403,-7.348061040043831,0.21830800850875676,0.0003,-0.0007394359076897672,0.9584916532039642,0.6998162865638733,4060,0.2,0.09688186645507812,180.89,11.737566506266594
14513,521,9410,136577024,0.008262798,-0.05513281375169754,-7.362959507852793,0.20639757660683244,0.0003,-0.0008724698272999376,0.9628594666719437,0.7015476822853088,4068,0.2,0.10770320892333984,189.11,13.772774637425318
14543,522,9408,136839168,0.008565251,-0.05486103892326355,-7.379872925579548,0.19951139064505696,0.0003,-0.00044437493534132955,0.9650753512978554,0.7033263444900513,4076,0.2,0.10171842575073242,200.23,19.79460969106294
14572,523,9408,137101312,0.008244959,-0.05222327262163162,-7.38025226816535,0.2205266288947314,0.0003,-0.0008356336948054377,0.9632965102791786,0.7024806141853333,4084,0.2,0.10098409652709961,198.24,19.167537180837243
14602,524,9406,137363456,0.007914666,-0.051856353878974915,-7.391712136566639,0.23702488676644862,0.0003,-0.0008543801791347505,0.9599715769290924,0.7045194506645203,4092,0.2,0.10316753387451172,201.42,18.773535860814153
14631,525,9406,137625600,0.008772865,-0.053521838039159775,-7.403863649815321,0.2276199613697827,0.0003,-0.0011036930097816366,0.9617926776409149,0.7050665616989136,4100,0.2,0.1039280891418457,184.14,13.06234145843424
14661,526,9404,137887744,0.009484256,-0.05218830704689026,-7.41226626932621,0.23292338335886598,0.0003,-0.00032979292063828325,0.9617483057081699,0.7063799500465393,4108,0.2,0.11045408248901367,197.78,17.639117735312322
14690,527,9404,138149888,0.01959719,-0.046822741627693176,-7.419983148574829,0.26269909366965294,0.0003,0.0020901900134049356,0.9582693800330162,0.7064535021781921,4109,0.2,0.044647216796875,187.62,15.774743644790725
14719,528,9403,138412032,0.02110009,-0.04993697628378868,-7.4207413991292315,0.25836480657259625,0.0003,0.0002726807724684477,0.9557365067303181,0.706510603427887,4110,0.2,0.00860595703125,182.79,18.966789072975516
14747,529,9402,138674176,0.013306308,-0.04382807016372681,-7.421416997909546,0.2386605978012085,0.0003,0.0009387057623825967,0.9596564434468746,0.7066368460655212,4111,0.2,0.051971435546875,194.46,16.482739859926514
14778,530,9401,138936320,0.00762952,-0.05441474914550781,-7.438270304352045,0.2360599166713655,0.0003,-0.00048286224591720384,0.960385899990797,0.7087969183921814,4119,0.2,0.1010885238647461,203.42,21.90476880721748
14807,531,9400,139198464,0.007824783,-0.05234895274043083,-7.449632663279772,0.2434278919827193,0.0003,-0.0007828057478036499,0.9595968723297119,0.7095575928688049,4127,0.2,0.09291648864746094,191.04,19.546140299793333
14837,532,9399,139460608,0.008392332,-0.05055336654186249,-7.4630061239004135,0.24534645781386644,0.0003,-0.0002957495739792648,0.959376972168684,0.711216151714325,4135,0.2,0.10403156280517578,182.12,15.444393608113751
14866,533,9398,139722752,0.009758597,-0.05248644948005676,-7.470290955156088,0.24044327263254672,0.0003,-0.0005232698094914667,0.9601054862141609,0.7116255164146423,4143,0.2,0.1019601821899414,177.29,16.579423377057537
14896,534,9397,139984896,0.009114741,-0.054852671921253204,-7.474131390452385,0.23950537748169154,0.0003,-0.000545393358606816,0.9607838504016399,0.7119045853614807,4151,0.2,0.09981298446655273,189.65,13.831388990720734
14926,535,9396,140247040,0.008505633,-0.05241432785987854,-7.485039874911308,0.24073446623515338,0.0003,-0.0005383212692322559,0.9615156203508377,0.7132181525230408,4159,0.2,0.10010862350463867,187.5,17.136354885585607
14955,536,9395,140509184,0.008255311,-0.04773354157805443,-7.508328318595886,0.25877598754595965,0.0003,-0.000669306955387583,0.9581870473921299,0.715518057346344,4167,0.2,0.10017824172973633,197.89,20.455381930619478
14985,537,9394,140771328,0.009022877,-0.04964226484298706,-7.516458757221699,0.26083563815336674,0.0003,-0.0007995478581506177,0.9572505280375481,0.715991199016571,4175,0.2,0.1078348159790039,206.51,17.185275888838806
15014,538,9393,141033472,0.008343542,-0.054009340703487396,-7.530336827039719,0.25187954655848444,0.0003,-0.0007176189337769756,0.9588546678423882,0.7174956798553467,4183,0.2,0.10393095016479492,177.73,14.274685059264302
15044,539,9391,141295616,0.008773057,-0.05261638015508652,-7.54244577512145,0.2417684601387009,0.0003,-0.0007050899498608487,0.9603877253830433,0.7183691263198853,4191,0.2,0.10941171646118164,179.64,15.425776976794005
15074,540,9390,141557760,0.00875087,-0.049424752593040466,-7.552843563258648,0.27174308244138956,0.0003,-0.0004823868366656825,0.9550240077078342,0.7196310758590698,4199,0.2,0.10403060913085938,181.65,18.23719524309039
15103,541,9390,141819904,0.015540004,-0.050849370658397675,-7.559950583121356,0.2508392191546805,0.0003,0.0006854082175242878,0.9579527452588081,0.7206642031669617,4204,0.2,0.10373822380514706,193.82,17.42484413422644
15132,542,9389,142082048,0.008465631,-0.051827915012836456,-7.568852588534355,0.26139294379390776,0.0003,-0.0007275335988197185,0.956880871206522,0.7212241291999817,4212,0.2,0.10230827331542969,190.68,19.316500522457062
15162,543,9387,142344192,0.008100968,-0.05169049650430679,-7.574902813881636,0.2490208197850734,0.0003,-0.000490442137561331,0.9590146169066429,0.7219032049179077,4220,0.2,0.10017251968383789,177.32,16.67126261474099
15191,544,9387,142606336,0.008718951,-0.05154800042510033,-7.5871043130755424,0.2651802084874362,0.0003,-0.0007261158143592183,0.9551349096000195,0.723396360874176,4228,0.2,0.10185050964355469,189.15,16.255171624859795
15219,545,9386,142868480,0.022435647,-0.05040574073791504,-7.592239172562309,0.25528944899206574,0.0003,0.0012720659648513665,0.9566324576735497,0.7232140302658081,4230,0.2,0.09622590438179347,196.98,14.439488112544641
15248,546,9386,143130624,0.013225405,-0.04678339511156082,-7.591983024890606,0.25891588857540715,0.0003,0.002123751793988049,0.9571948610246181,0.7233895063400269,4231,0.2,0.11075533353365384,187.05,13.087761798389256
15278,547,9385,143392768,0.00853978,-0.05554186925292015,-7.5966807417571545,0.2326545906253159,0.0003,-0.0006109941941758734,0.9612180292606354,0.7239179015159607,4239,0.2,0.1003565788269043,190.1,15.627360755074768
15307,548,9384,143654912,0.008178648,-0.051059987396001816,-7.60290839523077,0.25588524527847767,0.0003,-0.001071749142738554,0.9581497833132744,0.7248796224594116,4247,0.2,0.10187053680419922,191.25,17.356869286708534
15336,549,9383,143917056,0.010035869,-0.05143427848815918,-7.613457906991243,0.2702950092498213,0.0003,-0.0006865405202916008,0.9543932341039181,0.7259471416473389,4255,0.2,0.10368824005126953,181.77,17.18263698723167
15365,550,9383,144179200,0.008602777,-0.05236823856830597,-7.614929214119911,0.24976340832654387,0.0003,-0.000920863777082559,0.9574077501893044,0.7255958914756775,4263,0.2,0.10786628723144531,182.83,18.103315049558876
15395,551,9381,144441344,0.008676988,-0.05237535387277603,-7.61936005577445,0.24969923798926175,0.0003,-0.0012132203173678135,0.957854475826025,0.7260092496871948,4271,0.2,0.10338115692138672,176.97,13.563571793213487
15424,552,9381,144703488,0.008780627,-0.05147332698106766,-7.6266688741743565,0.2573903718730435,0.0003,-0.0007393313107968424,0.9555993974208832,0.7268739938735962,4279,0.2,0.10015630722045898,188.25,16.692915556281804
15453,553,9380,144965632,0.009048417,-0.053277187049388885,-7.645580906420946,0.2565247577149421,0.0003,-0.0011495499070406368,0.9560875408351421,0.7291015386581421,4287,0.2,0.09862565994262695,183.62,17.670952424462886
15482,554,9380,145227776,0.008169895,-0.05695123225450516,-7.652112144976854,0.2341779675334692,0.0003,-0.0011689704338095908,0.9601643942296505,0.7291535139083862,4295,0.2,0.10198259353637695,201.76,15.823247091025115
15511,555,9379,145489920,0.007656542,-0.055538058280944824,-7.654764175415039,0.2228833211120218,0.0003,-0.0013256272736725805,0.9621578194200993,0.7296780347824097,4303,0.2,0.09401082992553711,207.97,16.977409819215538
15540,556,9379,145752064,0.0091578225,-0.056724824011325836,-7.659222271293402,0.2363274898380041,0.0003,-0.0012461363203328801,0.9610337764024734,0.7300108075141907,4311,0.2,0.10303449630737305,197.51,17.51968427725136
15568,557,9378,146014208,0.0098117925,-0.053011391311883926,-7.671383712440729,0.2598456582054496,0.0003,-0.001077705851457722,0.9578374288976192,0.731784462928772,4319,0.2,0.11342859268188477,184.25,17.89162499435246
15596,558,9379,146276352,0.00880571,-0.050460487604141235,-7.684585966169834,0.2446161035913974,0.0003,-0.000811554637948575,0.960129301995039,0.7329909801483154,4327,0.2,0.0995168685913086,212.23,22.28157296538353
15625,559,9378,146538496,0.007629177,-0.05271780490875244,-7.692322105169296,0.256150477216579,0.0003,-0.0009212963946083619,0.9572680070996284,0.7334534525871277,4335,0.2,0.09764575958251953,188.95,14.143911162614822
15652,560,9378,146800640,0.009137476,-0.05391284078359604,-7.698272727429867,0.2360060242936015,0.0003,-0.0012897065184915846,0.9592727348208427,0.7342424988746643,4343,0.2,0.10773563385009766,194.64,13.18268387272954
15680,561,9378,147062784,0.009595221,-0.056745804846286774,-7.705231461673975,0.21022902557160705,0.0003,-0.0005661958693963243,0.9640935622155666,0.7347041964530945,4351,0.2,0.11525964736938477,192.57,19.307433285340668
15708,562,9378,147324928,0.008958963,-0.05886940285563469,-7.699709977954626,0.21715429495088756,0.0003,-0.0010428973600937752,0.9659241288900375,0.7341334819793701,4359,0.2,0.1092519760131836,181.17,12.717056161686777
15735,563,9379,147587072,0.0077046854,-0.05516068637371063,-7.695786114782095,0.23753346840385348,0.0003,-0.0014401606090359564,0.9633045978844166,0.7334375977516174,4367,0.2,0.09959173202514648,184.37,18.66216835293919
15764,564,9378,147849216,0.008214382,-0.05634205788373947,-7.6949003376066685,0.24746057228185236,0.0003,-0.0008601405984336452,0.9616390392184258,0.733707845211029,4375,0.2,0.10601425170898438,180.22,15.33435560464859
15791,565,9379,148111360,0.00847562,-0.055488068610429764,-7.700188510119915,0.24542753433343023,0.0003,-0.001218563325892319,0.9634794108569622,0.7339837551116943,4383,0.2,0.1049494743347168,186.58,15.031689746193587
15819,566,9379,148373504,0.008102262,-0.055373549461364746,-7.701343975961208,0.2359780097613111,0.0003,-0.00019212308143323753,0.9649451114237309,0.7340710759162903,4391,0.2,0.10400199890136719,167.28,15.33339868448209
15846,567,9379,148635648,0.008398447,-0.054380789399147034,-7.705689117312431,0.23893283226061612,0.0003,-0.0013779030805380899,0.9649390280246735,0.7349367737770081,4399,0.2,0.10276365280151367,204.33,23.013883757442237
15874,568,9379,148897792,0.00767603,-0.05718798190355301,-7.716377649456263,0.2550991157768294,0.0003,-0.0012731763508782024,0.96237001568079,0.7358880639076233,4407,0.2,0.0942831039428711,200.26,23.147821443155408
15901,569,9380,149159936,0.008945715,-0.05687246471643448,-7.7078876085579395,0.2389330390142277,0.0003,-0.0015674629944442131,0.9651225507259369,0.7343092560768127,4415,0.2,0.10932254791259766,204.02,17.321674580574037
15929,570,9380,149422080,0.009420853,-0.056163862347602844,-7.699224550276995,0.23587544483598322,0.0003,-0.001248293319804361,0.965603418648243,0.7336242198944092,4423,0.2,0.11708974838256836,179.53,16.64998768568039
15956,571,9380,149684224,0.009634899,-0.05653660371899605,-7.696350023150444,0.23183962889015675,0.0003,-0.001847131142312719,0.9655987732112408,0.7331624627113342,4431,0.2,0.11675405502319336,187.43,14.175386884137987
15984,572,9381,149946368,0.00961695,-0.05345197767019272,-7.700402673333883,0.23431932891253382,0.0003,-0.00143224888779514,0.9666940160095692,0.7338393330574036,4439,0.2,0.11304140090942383,178.8,14.105479099527
16011,573,9381,150208512,0.008557521,-0.05775751918554306,-7.693725407123566,0.23377785529009998,0.0003,-0.002168417754546681,0.9678680188953876,0.7326897382736206,4447,0.2,0.11076593399047852,185.93,16.997827565968038
16039,574,9381,150470656,0.008468784,-0.057283997535705566,-7.686149761080742,0.23643938021268696,0.0003,-0.0018606580833875341,0.9694434516131878,0.7318034768104553,4455,0.2,0.10740041732788086,193.19,13.925355470180511
16065,575,9382,150732800,0.009209744,-0.05572110414505005,-7.67780926078558,0.23012151394505054,0.0003,-0.0018446497665536299,0.9714562017470598,0.7311233878135681,4463,0.2,0.11072111129760742,188.64,21.594407130684704
16093,576,9382,150994944,0.0085022515,-0.05497683584690094,-7.675393022596836,0.2584131242474541,0.0003,-0.0019616019826571574,0.9696452412754297,0.7313245534896851,4471,0.2,0.10996770858764648,187.77,21.444773544482885
16121,577,9382,151257088,0.009030154,-0.053628966212272644,-7.674611464142799,0.2517953810747713,0.0003,-0.0010878300226977444,0.9698259457945824,0.7309754490852356,4479,0.2,0.11333227157592773,185.82,19.624075951687992
16149,578,9382,151519232,0.009395465,-0.054260581731796265,-7.667725808918476,0.26325049193110317,0.0003,-0.0021345531167753506,0.9685124009847641,0.73016756772995,4487,0.2,0.10413169860839844,174.48,20.15342862026766
16176,579,9382,151781376,0.010005067,-0.04919718950986862,-7.669459518045187,0.28184567589778453,0.0003,0.0004443442426236288,0.9655062444508076,0.7308250665664673,4495,0.2,0.11667776107788086,190.9,17.141907092258336
16203,580,9383,152043520,0.012293023,-0.04705023020505905,-7.673231601715088,0.28865626056989035,0.0003,0.0010713262716308236,0.9684071131050587,0.7307743430137634,4496,0.2,0.09254557291666667,198.4,22.950626152241604
16232,581,9382,152305664,0.009606062,-0.04939504712820053,-7.665986970067024,0.2781382832909003,0.0003,-0.0019123241736451746,0.969635920599103,0.7298926115036011,4504,0.2,0.1125788688659668,182.08,21.889780135899784
16260,582,9382,152567808,0.008516256,-0.052357420325279236,-7.664578415453434,0.2720891630742699,0.0003,-0.0018179623002652079,0.9703110475093126,0.7302353382110596,4512,0.2,0.1052694320678711,188.78,20.261930272951723
16288,583,9382,152829952,0.008259044,-0.04693438112735748,-7.6718623377382755,0.3020153483375907,0.0003,-0.0017026275359057763,0.9678695648908615,0.730721116065979,4520,0.2,0.10323762893676758,176.38,16.944330223891885
16315,584,9383,153092096,0.009092387,-0.05041851848363876,-7.6689386032521725,0.297294711926952,0.0003,-0.001383319961860252,0.9684917703270912,0.7299521565437317,4528,0.2,0.11089468002319336,198.83,21.90500356771052
16344,585,9382,153354240,0.008631922,-0.05102520063519478,-7.663309443742037,0.3071508160792291,0.0003,-0.0017248617177756387,0.9675908163189888,0.7299582362174988,4536,0.2,0.10573816299438477,196.53,23.47161341942847
16372,586,9382,153616384,0.008585246,-0.04977172613143921,-7.659804359078407,0.2922633581329137,0.0003,-0.001171131215414789,0.9702282659709454,0.7297552824020386,4544,0.2,0.10823249816894531,193.34,22.391728601679205
16401,587,9382,153878528,0.0087132305,-0.0464949756860733,-7.663897380232811,0.30968302208930254,0.0003,-0.0005776241100647894,0.9688850101083517,0.730110228061676,4552,0.2,0.10448455810546875,191.04,21.347098964527248
16428,588,9382,154140672,0.008931782,-0.048076823353767395,-7.653118908405304,0.31061048922128975,0.0003,-0.0009887213077490742,0.9681340306997299,0.7283734083175659,4560,0.2,0.10932731628417969,183.14,23.044933817386628
16456,589,9382,154402816,0.009472766,-0.04210212454199791,-7.646536726504564,0.327119032619521,0.0003,-0.0009858230978352367,0.9668442457914352,0.7286237478256226,4568,0.2,0.11050939559936523,181.91,20.81335795778781
16485,590,9381,154664960,0.008751743,-0.04009879752993584,-7.660578589886427,0.31748724123463035,0.0003,-0.0010663630050657957,0.9688584618270397,0.7304134964942932,4576,0.2,0.10904073715209961,191.19,22.589372812509538
16513,591,9381,154927104,0.008404077,-0.05042872205376625,-7.667975947260857,0.2921939694788307,0.0003,-0.00120298815318165,0.9719685073941946,0.7307350039482117,4584,0.2,0.10273981094360352,199.84,21.30475595280528
16541,592,9381,155189248,0.0105007375,-0.045578427612781525,-7.677361827343702,0.30705238808877766,0.0003,-0.00086765137666589,0.9699349980801344,0.7319651246070862,4592,0.2,0.1103982925415039,193.5,25.7938280608505
16569,593,9382,155451392,0.008276903,-0.0466783232986927,-7.690515920519829,0.325454740319401,0.0003,-0.0003591082222555997,0.9693691693246365,0.7335070371627808,4600,0.2,0.11185646057128906,187.37,21.069144100248813
16597,594,9381,155713536,0.008939369,-0.048391494899988174,-7.6984688229858875,0.32693178043700755,0.0003,-0.0007251140677908552,0.9695114567875862,0.7340169548988342,4608,0.2,0.10042715072631836,186.88,23.802209864780306
16625,595,9381,155975680,0.009113678,-0.04941362887620926,-7.706287767738104,0.3063195690046996,0.0003,-0.000508931032527471,0.9720922727137804,0.7348839044570923,4616,0.2,0.10706281661987305,194.91,31.844322600886226
16653,596,9381,156237824,0.008879456,-0.046198390424251556,-7.708858426660299,0.33540682517923415,0.0003,-0.0009451620426261798,0.9693402089178562,0.73514723777771,4624,0.2,0.1044321060180664,178.64,21.856979141570626
16680,597,9382,156499968,0.008436995,-0.048369213938713074,-7.713771730661392,0.31460535363294184,0.0003,-0.0013495809689629823,0.9715803451836109,0.7357431650161743,4632,0.2,0.10570478439331055,205.17,23.685459132492543
16708,598,9382,156762112,0.0077462434,-0.0482359305024147,-7.7199096865952015,0.3226543131750077,0.0003,-0.0007063115704113443,0.97176918014884,0.7364903092384338,4640,0.2,0.11385345458984375,176.4,24.603469480052592
16736,599,9382,157024256,0.010158522,-0.047874726355075836,-7.729689382016659,0.3126225045416504,0.0003,-0.0007593286750307016,0.9732902720570564,0.7377012372016907,4648,0.2,0.1133112907409668,193.48,26.405940942112355
16764,600,9382,157286400,0.009395956,-0.04774804413318634,-7.735386185348034,0.3245009055826813,0.0003,6.57685177429812e-06,0.9726070836186409,0.7378160953521729,4656,0.2,0.11499786376953125,194.1,25.533424986004828
16791,601,9382,157548544,0.009687271,-0.04559604451060295,-7.7317632883787155,0.34732962818816304,0.0003,-0.0009140317933997721,0.9709639884531498,0.7374829053878784,4664,0.2,0.10749053955078125,175.37,23.082194880098104
16819,602,9382,157810688,0.008976767,-0.04498421773314476,-7.730853144079447,0.3410720161627978,0.0003,-0.0008389794147660723,0.9722055569291115,0.7374526858329773,4672,0.2,0.11111259460449219,205.04,28.384532418847083
16847,603,9382,158072832,0.008995168,-0.04757772386074066,-7.739168755710125,0.32705032965168357,0.0003,-0.0010374718517596193,0.972210705280304,0.7387874722480774,4680,0.2,0.11135292053222656,196.81,36.84483222037554
16875,604,9382,158334976,0.008336763,-0.046173401176929474,-7.744227457791567,0.328322253189981,0.0003,-0.0007592674260195054,0.9729988258332014,0.7390803694725037,4688,0.2,0.1107015609741211,196.34,27.298634369522333
16902,605,9382,158597120,0.008638844,-0.04558262974023819,-7.743399512022734,0.33747967751696706,0.0003,-0.0006050636125110032,0.9717133138328791,0.7388365864753723,4696,0.2,0.11092042922973633,195.09,26.38855457648635
16930,606,9383,158859264,0.008564476,-0.04684358462691307,-7.7417111955583096,0.3211720292456448,0.0003,-0.0008062870101639419,0.9737624507397413,0.738554835319519,4704,0.2,0.11300420761108398,175.66,23.90854428499937
16959,607,9382,159121408,0.009624384,-0.0482197031378746,-7.734822932630777,0.30633980175480247,0.0003,-0.0007852431081118993,0.9761667586863041,0.73771733045578,4712,0.2,0.11066579818725586,208.0,32.135829483419656
16986,608,9382,159383552,0.008583566,-0.047860439866781235,-7.7288395166397095,0.33175669866614044,0.0003,-0.0006793097554691485,0.973936166614294,0.737622857093811,4720,0.2,0.1168975830078125,183.22,26.24644068092108
17014,609,9382,159645696,0.008701279,-0.04223936051130295,-7.730343967676163,0.33058859361335635,0.0003,-0.0008120662419059954,0.9744891952723265,0.7377178072929382,4728,0.2,0.11652851104736328,201.42,27.88068656295538
17041,610,9383,159907840,0.008198813,-0.04554889723658562,-7.724565040320158,0.3501112738158554,0.0003,-0.0007350955229412648,0.9737606663256884,0.73690265417099,4736,0.2,0.11116218566894531,188.15,29.055802076756954
17069,611,9383,160169984,0.008966299,-0.04428723081946373,-7.719466418027878,0.35179770877584815,0.0003,-0.0009003303202916868,0.9745406061410904,0.736423134803772,4744,0.2,0.11651897430419922,198.57,29.962726298235356
17097,612,9383,160432128,0.009606947,-0.04670191928744316,-7.71999254822731,0.3442223099991679,0.0003,-0.0005975689587103261,0.9747550413012505,0.7366105914115906,4752,0.2,0.11576604843139648,188.24,23.301615777611733
17125,613,9383,160694272,0.008676211,-0.04329795762896538,-7.717554725706577,0.3281786539591849,0.0003,-0.0009098843761421449,0.9762069266289473,0.7365833520889282,4760,0.2,0.10523223876953125,201.56,22.633782034777106
17152,614,9383,160956416,0.009186099,-0.046952955424785614,-7.727028477936983,0.319619671208784,0.0003,-0.000801958919964818,0.9765575584024191,0.7379567623138428,4768,0.2,0.11441516876220703,172.33,22.52399160590023
17179,615,9384,161218560,0.009445154,-0.04750144109129906,-7.727776985615492,0.3316440423950553,0.0003,-0.0008528257076250156,0.9767830464988947,0.7373232245445251,4776,0.2,0.12327957153320312,184.62,22.83646639365703
17207,616,9384,161480704,0.008673426,-0.04325021058320999,-7.723983179777861,0.36775562609545887,0.0003,-0.000920025949653791,0.9741551410406828,0.7372316718101501,4784,0.2,0.11206388473510742,192.01,31.217205625898206
17234,617,9384,161742848,0.0084702,-0.043271347880363464,-7.717506013810635,0.3547908163163811,0.0003,-0.0009752093028509989,0.975216256454587,0.7365726828575134,4792,0.2,0.11191892623901367,192.29,25.523731960952283
17261,618,9385,162004992,0.008405002,-0.04152219370007515,-7.723408441990614,0.3924730538856238,0.0003,-0.00016723913540772628,0.9727675020694733,0.7377342581748962,4800,0.2,0.12089681625366211,213.2,31.897156756569167
17288,619,9385,162267136,0.008785358,-0.04047177731990814,-7.71441388502717,0.3802259285002947,0.0003,-0.0012426839207364537,0.9756138753145933,0.736148476600647,4808,0.2,0.11018705368041992,193.07,33.32826980538666
17316,620,9385,162529280,0.008878309,-0.03126690164208412,-7.708089895546436,0.4220740864984691,0.0003,-0.0005389364023358212,0.9731268957257271,0.7359506487846375,4816,0.2,0.11579465866088867,200.25,34.56770209178328
17343,621,9386,162791424,0.009815959,-0.031147141009569168,-7.714256182312965,0.4536223339382559,0.0003,8.765964594203979e-07,0.9710309449583292,0.737173855304718,4824,0.2,0.11864376068115234,196.02,30.1752435997501
17370,622,9386,163053568,0.0089147985,-0.029615212231874466,-7.723435301333666,0.48066532448865473,0.0003,-0.0006082681734369544,0.969836937263608,0.7377092838287354,4832,0.2,0.1169900894165039,195.22,32.96177927024662
17397,623,9387,163315712,0.009047132,-0.03249263018369675,-7.725165694952011,0.45174937532283366,0.0003,-0.0005906590527047229,0.9722331147640944,0.7376472353935242,4840,0.2,0.11319208145141602,202.53,37.24928625387605
17424,624,9387,163577856,0.011071019,-0.03548264130949974,-7.731810092926025,0.47390088089741766,0.0003,-9.077890126718557e-05,0.9709606468677521,0.7388831377029419,4848,0.2,0.13212347030639648,193.38,33.628541028946636
17452,625,9387,163840000,0.009826682,-0.028490357100963593,-7.7422029711306095,0.5172160987276584,0.0003,-0.0005990198424115079,0.9688932113349438,0.7405163049697876,4856,0.2,0.11789894104003906,194.51,35.19543412584812
17479,626,9388,164102144,0.010438323,-0.0320555754005909,-7.766793813556433,0.5014714007265866,0.0003,-0.0003850721764138143,0.9699540324509144,0.7434942126274109,4864,0.2,0.1210322380065918,202.35,32.929721347205344
17506,627,9388,164364288,0.0113947075,-0.028882060199975967,-7.783151987940073,0.5070518581196666,0.0003,-0.00026521745212448877,0.9701426848769188,0.7442280054092407,4872,0.2,0.1300673484802246,190.92,39.736829183548686
17532,628,9389,164626432,0.009221474,-0.02722972258925438,-7.793677508831024,0.5189788215793669,0.0003,-0.0006899224786138802,0.9706605635583401,0.7462166547775269,4880,0.2,0.1205434799194336,189.98,33.513743497133255
17560,629,9389,164888576,0.010383226,-0.02213585376739502,-7.801534112542868,0.5659530097618699,0.0003,-6.804607619415037e-05,0.9675598256289959,0.7466615438461304,4888,0.2,0.1256847381591797,209.5,45.83835949420929
17587,630,9390,165150720,0.009032531,-0.02170032635331154,-7.806868739426136,0.5636915748473257,0.0003,-0.0003326043870401918,0.9671600088477135,0.7473707795143127,4896,0.2,0.1073908805847168,200.78,31.852013276927174
17614,631,9390,165412864,0.008739151,-0.030128084123134613,-7.7954405806958675,0.5289724920876324,0.0003,-0.00025844634546956513,0.9696803297847509,0.7455173134803772,4904,0.2,0.11742544174194336,196.81,29.5124818790704
17641,632,9391,165675008,0.00919153,-0.027881067246198654,-7.792477820068598,0.5634730099700391,0.0003,-0.0007706170927122002,0.9688242338597775,0.7460954189300537,4912,0.2,0.1265735626220703,194.95,39.46645344812423
17668,633,9391,165937152,0.009587539,-0.029970023781061172,-7.7972219586372375,0.5619848275091499,0.0003,-0.0008186596323866979,0.9691650681197643,0.7468549609184265,4920,0.2,0.12317228317260742,199.68,43.9575892226398
17696,634,9391,166199296,0.009251596,-0.017870470881462097,-7.807654559612274,0.5821579196490347,0.0003,-0.0004479483277464169,0.9681473597884178,0.7483763098716736,4928,0.2,0.11982393264770508,205.09,36.05294188374188
17723,635,9391,166461440,0.009107395,-0.017055384814739227,-7.813699144870043,0.5463526868261397,0.0003,-0.0009104288806156546,0.9688499178737402,0.7491422295570374,4936,0.2,0.11103296279907227,206.47,39.20667126640677
17750,636,9392,166723584,0.009812204,-0.02917768806219101,-7.815754801034927,0.563381168525666,0.0003,-0.0007454303067788715,0.9677195511758327,0.7495197653770447,4944,0.2,0.1232905387878418,197.16,32.43931127198041
17777,637,9392,166985728,0.010048965,-0.020309723913669586,-7.822626784443855,0.5585463712923229,0.0003,-0.0005565171313719475,0.9692039247602224,0.7504808306694031,4952,0.2,0.12528133392333984,197.89,25.849383206143976
