time/time_elapsed,time/fps,time/total_timesteps,time/iterations,train/loss,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/n_updates,train/value_loss,train/learning_rate,train/entropy_loss,train/clip_range,train/std,train/explained_variance,rollout/ep_len_mean,rollout/ep_rew_mean
10328,9339,96468992,368,-0.04016757756471634,0.0007972551588864007,0.007873843,0.11467981338500977,2846,0.10084633535007015,0.0003,-4.9301434978842735,0.2,0.500540018081665,0.9569916687905788,202.02,12.848611927465535
10357,9339,96731136,369,-0.039401911199092865,0.0005402486312959809,0.009381484,0.11252164840698242,2854,0.10018051910446957,0.0003,-4.949612092226744,0.2,0.5019327402114868,0.9563265740871429,223.86,19.517109802477062
10385,9338,96993280,370,-0.03698401153087616,0.00026001520518548205,0.008378338,0.10942697525024414,2862,0.11096658586757258,0.0003,-4.968530893325806,0.2,0.5033439993858337,0.9509837776422501,221.92,14.424667556849307
10414,9338,97255424,371,-0.03876200318336487,0.0005214256939325423,0.008927245,0.10685396194458008,2870,0.10350060317432508,0.0003,-4.982584282755852,0.2,0.5044350624084473,0.9542873278260231,226.66,16.50365526428446
10443,9337,97517568,372,-0.03752313554286957,0.000614380569459172,0.009057861,0.10801887512207031,2878,0.1105810753069818,0.0003,-4.999403294175863,0.2,0.5052058696746826,0.9549158178269863,225.25,16.38217594491318
10471,9337,97779712,373,-0.041401010006666183,4.9622688493400346e-05,0.00885009,0.10294103622436523,2886,0.11085257161175832,0.0003,-5.021571423858404,0.2,0.5070688724517822,0.9518813937902451,227.56,18.946449236264453
10500,9336,98041856,374,-0.04147391766309738,5.999915629217867e-05,0.008570423,0.10591697692871094,2894,0.11283729219576344,0.0003,-5.0365082658827305,0.2,0.5082182884216309,0.9521785899996758,208.71,16.598920982871206
10529,9336,98304000,375,-0.03659839183092117,0.00041949967180698877,0.008922916,0.10476541519165039,2902,0.1143787128967233,0.0003,-5.051271870732307,0.2,0.5093637108802795,0.954482015222311,223.83,18.651577218053863
10558,9335,98566144,376,-0.03911280632019043,0.000671364785375772,0.009963956,0.11637306213378906,2910,0.11393612303072587,0.0003,-5.069693010300398,0.2,0.5107638835906982,0.9538310393691063,218.3,18.622391940625384
10587,9334,98828288,377,-0.03804431110620499,0.00028838951539000846,0.010390208,0.11023712158203125,2918,0.12061379622900859,0.0003,-5.102258641272783,0.2,0.5131868124008179,0.9512969404459,228.48,20.5807745731622
10616,9333,99090432,378,-0.041185811161994934,0.0002877185597753851,0.009070512,0.10196733474731445,2926,0.11907621123827994,0.0003,-5.11429300531745,0.2,0.5133551955223083,0.9506508745253086,212.11,16.40664770616684
10645,9333,99352576,379,-0.04234659671783447,-0.000344585837183331,0.0075636087,0.10593986511230469,2934,0.111933707841672,0.0003,-5.123642969876528,0.2,0.513939619064331,0.9531065300107002,206.87,13.72525319642853
10675,9331,99614720,380,-0.04047640040516853,0.000844225772198115,0.009558279,0.11661529541015625,2942,0.11460641847224906,0.0003,-5.140354424715042,0.2,0.5151872634887695,0.9522326551377773,225.5,18.28140855288133
10703,9331,99876864,381,-0.04157446697354317,0.0003862104344989348,0.008463162,0.11172771453857422,2950,0.11082956928294152,0.0003,-5.153556298464537,0.2,0.5163977146148682,0.9538468681275845,217.38,19.193325643790885
10732,9330,100139008,382,-0.03955251723527908,0.0008574623516324209,0.010354691,0.11598777770996094,2958,0.11753136076731607,0.0003,-5.17172933742404,0.2,0.5177578330039978,0.9516393840312958,218.44,15.706233060038649
10760,9330,100401152,383,-0.040590185672044754,0.00014230811120796716,0.009390469,0.10641670227050781,2966,0.11075535340933129,0.0003,-5.19262458011508,0.2,0.5191023945808411,0.9538526497781277,216.11,17.089010783787817
10789,9329,100663296,384,-0.0411420576274395,0.0008449822835245868,0.0089872135,0.11695289611816406,2974,0.11994587123626843,0.0003,-5.213612049818039,0.2,0.520691454410553,0.9496811404824257,218.62,15.419627987435087
10817,9329,100925440,385,-0.04106854647397995,0.00023393229184875963,0.008357792,0.1079249382019043,2982,0.12261365272570401,0.0003,-5.233178399503231,0.2,0.5221073031425476,0.9521106630563736,209.64,16.068449748009442
10846,9328,101187584,386,-0.03791331499814987,0.0008323309734805662,0.010463072,0.12810659408569336,2990,0.11588554410263896,0.0003,-5.260753218084574,0.2,0.5246772766113281,0.9519625045359135,236.4,20.446057890783994
10875,9328,101449728,387,-0.04043461009860039,0.0003663973343464022,0.00769326,0.11076974868774414,2998,0.12169741012621671,0.0003,-5.278650123625994,0.2,0.5252987146377563,0.9521592780947685,228.79,21.64388082874939
10904,9327,101711872,388,-0.039562661200761795,0.00011679193494273932,0.008571989,0.10531806945800781,3006,0.12373441108502448,0.0003,-5.2955955639481544,0.2,0.5268279910087585,0.949021402746439,220.38,18.561591603532435
10933,9326,101974016,389,-0.04331424459815025,0.00028049320599166094,0.0073210774,0.10963916778564453,3014,0.11500079516554251,0.0003,-5.303481720387936,0.2,0.5266034603118896,0.9523534625768661,218.64,15.59952383342199
10962,9325,102236160,390,-0.04161177948117256,0.00013777558797301026,0.008945735,0.11133432388305664,3022,0.11438051698496565,0.0003,-5.313334789127111,0.2,0.5276496410369873,0.9531556144356728,221.94,18.605828750259242
10992,9324,102498304,391,-0.04280361533164978,0.00010363118190070963,0.007412863,0.11085224151611328,3030,0.11322842753725126,0.0003,-5.330095652490854,0.2,0.5290625691413879,0.9545921124517918,213.11,16.075812689927407
11021,9323,102760448,392,-0.03783637285232544,0.0002587598737591179,0.009732778,0.10849332809448242,3038,0.12120169418631122,0.0003,-5.350884567946196,0.2,0.5304163694381714,0.9510455429553986,215.01,15.050866491827183
11050,9322,103022592,393,-0.04326526075601578,0.000594051341067825,0.00872884,0.10752153396606445,3046,0.11728275753557682,0.0003,-5.365630894899368,0.2,0.5319503545761108,0.9525515362620354,212.91,14.885144985839725
11080,9321,103284736,394,-0.04279530048370361,0.0006885104817229148,0.008973065,0.11955595016479492,3054,0.1099933001678437,0.0003,-5.38285069167614,0.2,0.5328769087791443,0.9558920338749886,209.81,16.772321915030478
11109,9320,103546880,395,-0.04253728315234184,0.00023267183587449836,0.008804743,0.10785198211669922,3062,0.11633813427761197,0.0003,-5.390518352389336,0.2,0.5331459045410156,0.9532336816191673,213.85,15.561645189680858
11139,9319,103809024,396,-0.04331645742058754,0.00015517189422098454,0.008963364,0.11400318145751953,3070,0.11903027381049469,0.0003,-5.401749398559332,0.2,0.5344297885894775,0.9530023746192455,212.33,13.860420233067124
11168,9318,104071168,397,-0.04295594245195389,0.0001038896325553651,0.0082949065,0.10033798217773438,3078,0.1115509140654467,0.0003,-5.418179001659155,0.2,0.5353319644927979,0.9560313709080219,210.3,14.400626881448552
11197,9317,104333312,398,-0.0441289022564888,0.00019057548524870072,0.008052425,0.10593748092651367,3086,0.11652405123459175,0.0003,-5.431705873459578,0.2,0.5363957285881042,0.9555443674325943,220.93,18.351580817010255
11227,9316,104595456,399,-0.045658670365810394,0.0003125325360997522,0.010874659,0.11010360717773438,3094,0.11774290743051097,0.0003,-5.438007477670908,0.2,0.5367839932441711,0.9563210196793079,216.2,18.10196417918429
11256,9315,104857600,400,-0.04221862554550171,-1.0616801773721818e-05,0.009448031,0.10425901412963867,3102,0.1262147138477303,0.0003,-5.458240371197462,0.2,0.5385940670967102,0.953908633440733,217.52,13.961870567481965
11284,9315,105119744,401,-0.04420218616724014,-0.00022966030701354612,0.008223902,0.10125494003295898,3110,0.11611203255597502,0.0003,-5.470450576394796,0.2,0.5394133925437927,0.9543819651007652,206.48,15.777275293038691
11312,9315,105381888,402,-0.04319994896650314,0.00014353104825204355,0.0073164143,0.10851907730102539,3118,0.11549242417095229,0.0003,-5.475218277424574,0.2,0.5393669605255127,0.956979550421238,216.42,18.263006445849314
11341,9315,105644032,403,-0.04454728960990906,-2.5723463750182418e-05,0.008305231,0.0968942642211914,3126,0.11750733497319743,0.0003,-5.4894914254546165,0.2,0.5410134196281433,0.9566716030240059,212.51,17.503729529082776
11368,9315,105906176,404,-0.042761676013469696,0.0005873892714589601,0.009438977,0.10485506057739258,3134,0.12344910815590993,0.0003,-5.516157500445843,0.2,0.5430373549461365,0.9547766745090485,217.6,16.403852077098563
11397,9315,106168320,405,-0.042708586901426315,0.00018060442289424827,0.013434396,0.10610532760620117,3142,0.12247057975037023,0.0003,-5.538296390324831,0.2,0.5447177290916443,0.9561942778527737,216.25,13.956680271988734
11425,9315,106430464,406,-0.042362868785858154,0.000313944406570954,0.009064201,0.10609722137451172,3150,0.1248931065783836,0.0003,-5.5467519499361515,0.2,0.544857382774353,0.9568201117217541,213.12,19.713498438969253
11453,9315,106692608,407,-0.040712468326091766,0.00010058601765194908,0.0088309515,0.1033773422241211,3158,0.12140260613523424,0.0003,-5.557827536016703,0.2,0.5459509491920471,0.9579587131738663,226.09,17.592001169621945
11481,9315,106954752,408,-0.041817665100097656,0.0009161722568933328,0.008758344,0.10705232620239258,3166,0.13131041126325727,0.0003,-5.566794369369745,0.2,0.5465602278709412,0.9539857283234596,214.7,16.18388965992257
11509,9315,107216896,409,-0.041740842163562775,0.0006666815093012701,0.011390628,0.11135053634643555,3174,0.13167548406636342,0.0003,-5.582168098539114,0.2,0.5481469631195068,0.9536447636783123,189.26,15.61170140364673
11537,9315,107479040,410,-0.041022635996341705,0.0006688427874905756,0.011064873,0.1162419319152832,3182,0.1165697073447518,0.0003,-5.592527147382498,0.2,0.5482627153396606,0.9589123874902725,226.41,17.689345111474395
11566,9315,107741184,411,-0.04384099692106247,0.0003950260143028572,0.009331306,0.1108541488647461,3190,0.13026268436806276,0.0003,-5.591552074998617,0.2,0.5480796098709106,0.9552037306129932,227.31,16.896780496425926
11594,9314,108003328,412,-0.0449981614947319,0.0005172749974917679,0.008281264,0.10920381546020508,3198,0.12925803987309337,0.0003,-5.594478879123926,0.2,0.548414945602417,0.9567405357956886,208.29,16.50755997383967
11622,9314,108265472,413,-0.04356395825743675,0.0005661202953888278,0.0076652593,0.1063241958618164,3206,0.14083351218141615,0.0003,-5.615559231489897,0.2,0.5506415367126465,0.9534625560045242,226.28,16.03731449339539
11651,9314,108527616,414,-0.042338430881500244,0.0002678935702533636,0.009311203,0.10164833068847656,3214,0.13280732883140445,0.0003,-5.638566177338362,0.2,0.5525087714195251,0.9561814032495022,218.56,14.42330962776672
11679,9314,108789760,415,-0.041649043560028076,0.0017593173148249671,0.026323246,0.11193777500897989,3220,0.12986950302261047,0.0003,-5.655524884147206,0.2,0.5537819862365723,0.9579058215022087,213.7,18.190766409225763
11709,9313,109051904,416,-0.04172511771321297,0.0007475207598872657,0.009298992,0.11547613143920898,3228,0.1407432771520689,0.0003,-5.67310756072402,0.2,0.5547405481338501,0.9541636742651463,210.19,17.254805580633693
11738,9312,109314048,417,-0.044335972517728806,0.0001436310017197684,0.008802334,0.11263275146484375,3236,0.1421274287858978,0.0003,-5.684221640229225,0.2,0.5558179616928101,0.9547353088855743,222.71,17.869072299450636
11767,9311,109576192,418,-0.04295717552304268,0.0006098270969232544,0.007933606,0.10249137878417969,3244,0.13592603604774922,0.0003,-5.702311523258686,0.2,0.5572478175163269,0.9569779075682163,208.91,16.718935471680016
11796,9310,109838336,419,-0.04635286331176758,0.00022094759879109915,0.007936871,0.10761213302612305,3252,0.13997603754978627,0.0003,-5.7128232307732105,0.2,0.5575215220451355,0.9567959271371365,211.56,15.882666020365432
11826,9309,110100480,420,-0.04321935772895813,1.8709177311393432e-05,0.0088365525,0.10919857025146484,3260,0.15421302162576467,0.0003,-5.723460204899311,0.2,0.5588805079460144,0.9536047950387001,209.61,20.478380232630297
11855,9308,110362624,421,-0.04660894721746445,0.0002635451169226144,0.007847702,0.10767889022827148,3268,0.1488550859503448,0.0003,-5.7460600063204765,0.2,0.56086665391922,0.9564878158271313,209.1,19.766399729661643
11885,9307,110624768,422,-0.04119868576526642,5.737952824347303e-05,0.009511617,0.11027336120605469,3276,0.15360983123537153,0.0003,-5.764978036284447,0.2,0.5622855424880981,0.9548482820391655,216.88,18.447512463107707
11914,9306,110886912,423,-0.0423935130238533,-0.00010120955403181142,0.008764159,0.10556268692016602,3284,0.14933933492284268,0.0003,-5.780398599803448,0.2,0.5635532140731812,0.9563351199030876,220.29,21.25621680921409
11944,9305,111149056,424,-0.04306156560778618,0.0005467348496495106,0.008702436,0.10874605178833008,3292,0.1500076811062172,0.0003,-5.804451063275337,0.2,0.5656046271324158,0.9573482275009155,228.43,19.03545239245519
11973,9304,111411200,425,-0.042555663734674454,9.410912389284931e-05,0.009074323,0.10782289505004883,3300,0.15593106299638748,0.0003,-5.817389562726021,0.2,0.5659749507904053,0.9562129601836205,207.68,19.165253173336385
12003,9303,111673344,426,-0.043999724090099335,0.000486687008105946,0.007981235,0.10431194305419922,3308,0.15662179666105658,0.0003,-5.826039206236601,0.2,0.5666671991348267,0.9571521878242493,221.92,23.25193033736199
12032,9303,111935488,427,-0.04144686460494995,0.0005103827543280204,0.00871205,0.10407161712646484,3316,0.16775534499902278,0.0003,-5.841877192258835,0.2,0.5680155158042908,0.954551201313734,222.18,21.568611148484052
12061,9301,112197632,428,-0.04462726414203644,-0.00014099494774200139,0.008208804,0.09926748275756836,3324,0.17000723909586668,0.0003,-5.849545989185572,0.2,0.5681105256080627,0.953755609691143,211.93,18.071624284759164
12090,9301,112459776,429,-0.04160173237323761,0.00033299725419055903,0.008679409,0.10942554473876953,3332,0.1657738999929279,0.0003,-5.854116078466177,0.2,0.5683274269104004,0.955728180706501,210.95,17.229532723897137
12120,9300,112721920,430,-0.04360829293727875,-0.00012548469931061845,0.008948401,0.10480880737304688,3340,0.1695094412425533,0.0003,-5.865778088569641,0.2,0.5694552063941956,0.9545107036828995,210.13,20.950805254513398
12149,9299,112984064,431,-0.044143952429294586,4.918668537357007e-05,0.008897078,0.10633182525634766,3348,0.15571716974955052,0.0003,-5.882117532193661,0.2,0.5707669854164124,0.9575731530785561,197.49,13.36582171510905
12177,9299,113246208,432,-0.04250586777925491,-5.669576239597518e-06,0.007292517,0.095245361328125,3356,0.1640328811481595,0.0003,-5.892025403678417,0.2,0.5715687870979309,0.9555209465324879,220.82,14.302094592321664
12206,9298,113508352,433,-0.043997589498758316,-0.00016015701339711086,0.008193287,0.10508871078491211,3364,0.1629196599824354,0.0003,-5.896389331668615,0.2,0.5719490051269531,0.956686120480299,212.44,14.297848989716732
12235,9298,113770496,434,-0.04496977850794792,-0.0002899666069424711,0.0083093755,0.10508251190185547,3372,0.15215294726658612,0.0003,-5.9084190502762794,0.2,0.5729707479476929,0.9607153721153736,212.97,16.12183494359255
12264,9298,114032640,435,-0.04253288358449936,9.580042001289257e-05,0.009954416,0.10681581497192383,3380,0.16240856249351054,0.0003,-5.911251835525036,0.2,0.5727794170379639,0.9586225859820843,221.99,14.346895929896272
12293,9297,114294784,436,-0.042986832559108734,0.0005873496684216661,0.008260883,0.1120457649230957,3388,0.1714996760711074,0.0003,-5.919655274599791,0.2,0.5740097761154175,0.9562557712197304,213.47,20.769737234525383
12322,9296,114556928,437,-0.04378436505794525,-8.272941249742871e-05,0.009676458,0.10347843170166016,3396,0.18243960570544004,0.0003,-5.941517256200314,0.2,0.5757617950439453,0.9539500214159489,208.55,18.93788225176744
12351,9295,114819072,438,-0.04304270073771477,-0.00031352537916973233,0.007920907,0.09716176986694336,3404,0.1724267026875168,0.0003,-5.970531385391951,0.2,0.5784997940063477,0.9576399773359299,207.62,19.35044521316886
12380,9295,115081216,439,-0.044435784220695496,0.00023964728279679548,0.0072546005,0.1056828498840332,3412,0.18138047435786575,0.0003,-6.005241151899099,0.2,0.5811884999275208,0.9567227028310299,202.11,19.631542457137257
12410,9294,115343360,440,-0.04049941524863243,2.143192796211224e-05,0.008732485,0.09727239608764648,3420,0.18066647264640778,0.0003,-6.031290382146835,0.2,0.5829190015792847,0.9558455236256123,219.16,18.92644751096144
12439,9293,115605504,441,-0.04215380549430847,-0.000103640370980429,0.009105788,0.09897089004516602,3428,0.195243050577119,0.0003,-6.047382611781359,0.2,0.5844789743423462,0.9521173126995564,219.14,20.825077019371093
12468,9292,115867648,442,-0.041834816336631775,0.00016804981851237244,0.0077356272,0.10116863250732422,3436,0.19275583955459297,0.0003,-6.07285863161087,0.2,0.5865866541862488,0.9531307481229305,211.32,18.245868252697402
12497,9291,116129792,443,-0.045607179403305054,-0.0007755533397357794,0.007943849,0.09667587280273438,3444,0.16424571780953556,0.0003,-6.090442445129156,0.2,0.5877857208251953,0.9604022055864334,216.8,19.68329264283646
12527,9291,116391936,444,-0.04414081573486328,-0.00020277922112654778,0.007787076,0.10501575469970703,3452,0.185051329433918,0.0003,-6.106068033725023,0.2,0.5891402959823608,0.9557625576853752,218.88,18.74369544696063
12556,9290,116654080,445,-0.0437747985124588,-8.017186883080285e-05,0.0077977655,0.09924173355102539,3460,0.1967686100397259,0.0003,-6.120471302419901,0.2,0.5899965167045593,0.9515868946909904,210.43,18.324288081265987
12586,9289,116916224,446,-0.04555613547563553,-9.928738973030704e-05,0.0071119573,0.0997161865234375,3468,0.18189536756835878,0.0003,-6.135110978037119,0.2,0.5915908217430115,0.955789104104042,212.38,20.778372393287718
12616,9288,117178368,447,-0.04414740204811096,-0.00015153081267271773,0.008388177,0.10348081588745117,3476,0.1800646543269977,0.0003,-6.1554000079631805,0.2,0.593194305896759,0.9581497013568878,217.73,18.36525907041505
12645,9286,117440512,448,-0.04299699515104294,-0.00012313759498283616,0.0078059644,0.09582805633544922,3484,0.18934327096212655,0.0003,-6.172547236084938,0.2,0.5945430994033813,0.9564634449779987,211.19,19.061986595480704
12675,9285,117702656,449,-0.04415397346019745,-0.0002673174419669522,0.0074289134,0.10283327102661133,3492,0.19258679531048983,0.0003,-6.201702386140823,0.2,0.5972669124603271,0.9558864496648312,209.74,18.128841865281576
12704,9285,117964800,450,-0.043296076357364655,-0.0005144764313627093,0.008324919,0.09944581985473633,3500,0.19340864568948746,0.0003,-6.2172869220376015,0.2,0.5980734825134277,0.9563050381839275,202.85,14.638186010513454
12734,9284,118226944,451,-0.04535546153783798,-7.576570851597353e-05,0.0071766935,0.10007381439208984,3508,0.19543384888675064,0.0003,-6.2345322743058205,0.2,0.6000423431396484,0.9568529576063156,213.92,24.028407214526087
12764,9283,118489088,452,-0.04321390762925148,5.909168203288573e-05,0.008152114,0.1061868667602539,3516,0.20349361619446427,0.0003,-6.2567453160882,0.2,0.6019344329833984,0.9552395939826965,199.22,22.77284662125632
12793,9282,118751232,453,-0.04282105714082718,-0.0002640008233356639,0.008029304,0.09886455535888672,3524,0.21707829111255705,0.0003,-6.277368932962418,0.2,0.6038303375244141,0.9510814733803272,211.75,16.349068658340258
12823,9281,119013376,454,-0.04305297136306763,4.4843896830570884e-05,0.007816516,0.1060781478881836,3532,0.19743122381623834,0.0003,-6.3058754205703735,0.2,0.6064262390136719,0.9535888507962227,211.12,19.52666770586744
12853,9279,119275520,455,-0.04605838656425476,-9.90992043625738e-05,0.009005105,0.10826778411865234,3540,0.18671985843684524,0.0003,-6.330792412161827,0.2,0.6084014773368835,0.9569648988544941,217.63,20.735556758986785
12883,9278,119537664,456,-0.046240925788879395,0.0008016278334253002,0.00995327,0.10918283462524414,3548,0.19494777161162347,0.0003,-6.351090028882027,0.2,0.610131025314331,0.9568038173019886,201.21,17.258771733855827
12913,9276,119799808,457,-0.048264890909194946,-0.0005591434146481333,0.009564137,0.09873580932617188,3556,0.1896037784172222,0.0003,-6.371659301221371,0.2,0.6116247177124023,0.957378763705492,209.39,17.57957218393218
12944,9275,120061952,458,-0.044263724237680435,-0.0003553527008079982,0.007712228,0.09679937362670898,3564,0.19718088279478252,0.0003,-6.39106285944581,0.2,0.6133220195770264,0.954960010945797,199.14,17.38896882433444
12974,9274,120324096,459,-0.044418033212423325,-0.0004437274669726321,0.007559899,0.09468936920166016,3572,0.20355649711564183,0.0003,-6.405365351587534,0.2,0.6143693327903748,0.9533932246267796,201.38,16.64701508820057
13004,9272,120586240,460,-0.04832841828465462,8.354324427273241e-05,0.0079226475,0.10933589935302734,3580,0.18364171404391527,0.0003,-6.407933961600065,0.2,0.6143677830696106,0.95815160125494,223.22,20.796351098669692
13035,9271,120848384,461,-0.04582764208316803,-0.0005271838654152816,0.007918384,0.09501791000366211,3588,0.19231771677732468,0.0003,-6.426820106804371,0.2,0.6162717342376709,0.9573623277246952,207.18,18.81253127384931
13065,9269,121110528,462,-0.04486657679080963,-0.00020402722293511033,0.007990413,0.10625267028808594,3596,0.19854545185808092,0.0003,-6.446637123823166,0.2,0.6179106831550598,0.9561682417988777,198.95,22.783823850816116
13096,9267,121372672,463,-0.04100266098976135,-0.0004147324743826175,0.00982637,0.10448455810546875,3604,0.20491019426845014,0.0003,-6.462305534631014,0.2,0.6188756227493286,0.9563505612313747,219.76,19.220187635999174
13127,9265,121634816,464,-0.043097998946905136,-0.00018823866548700607,0.008799354,0.1036834716796875,3612,0.20899767300579697,0.0003,-6.470089826732874,0.2,0.6192394495010376,0.9567146301269531,205.04,21.316194758312776
13157,9264,121896960,465,-0.04499857872724533,-0.0002483074449628475,0.007989944,0.09766817092895508,3620,0.21066813403740525,0.0003,-6.485754832625389,0.2,0.6214654445648193,0.9558926559984684,209.75,19.075099418140017
13188,9262,122159104,466,-0.046032704412937164,-0.0006836780876255943,0.008698087,0.09807920455932617,3628,0.20970276894513518,0.0003,-6.499814059585333,0.2,0.6225850582122803,0.9572896622121334,203.63,18.379761290652677
13219,9260,122421248,467,-0.044077999889850616,4.842334101340384e-05,0.008634983,0.10512828826904297,3636,0.21584687603171915,0.0003,-6.511557690799236,0.2,0.6231482625007629,0.9570489153265953,203.54,21.48786048449576
13250,9258,122683392,468,-0.045069798827171326,-0.0003071156365876959,0.008229211,0.1079397201538086,3644,0.2167256590910256,0.0003,-6.527009431272745,0.2,0.6252965927124023,0.9572900049388409,203.3,19.886932520754634
13280,9257,122945536,469,-0.04362943023443222,-0.00037366647620729054,0.007859032,0.09233856201171875,3652,0.22507123078685254,0.0003,-6.551533047109842,0.2,0.6273419260978699,0.9564485028386116,202.79,22.26522988162935
13311,9255,123207680,470,-0.04470985382795334,-0.0003709408219947363,0.008383373,0.09958600997924805,3660,0.22801066481042653,0.0003,-6.571855992078781,0.2,0.6288008093833923,0.9566200412809849,192.76,13.94013160225004
13341,9254,123469824,471,-0.04422619566321373,-0.0005374946140364045,0.009020499,0.0991973876953125,3668,0.2282658520853147,0.0003,-6.58322960883379,0.2,0.6293752193450928,0.9543306604027748,204.36,21.80208376489114
13371,9253,123731968,472,-0.04234515130519867,-0.00032510410369468445,0.008697979,0.1035013198852539,3676,0.23267134418711066,0.0003,-6.611460901796818,0.2,0.6326427459716797,0.9523659124970436,189.11,17.974347165185026
13401,9252,123994112,473,-0.046984001994132996,-0.0004075609317624185,0.007607147,0.10431718826293945,3684,0.21140811580698937,0.0003,-6.634640872478485,0.2,0.6342605948448181,0.957478329539299,199.35,11.538924572020768
13431,9250,124256256,474,-0.0449470579624176,-0.0004902104278698971,0.008204939,0.09770345687866211,3692,0.21562553162220865,0.0003,-6.650370094925165,0.2,0.6355777978897095,0.9591692090034485,199.78,21.219826488899997
13461,9249,124518400,475,-0.043065957725048065,-0.0003753504299766064,0.008886477,0.09678316116333008,3700,0.23503588780295104,0.0003,-6.661005239933729,0.2,0.6363701224327087,0.9557228274643421,211.88,23.268959367070348
13491,9248,124780544,476,-0.04145444929599762,-0.0001254113149116165,0.007929587,0.09705877304077148,3708,0.23567787650972605,0.0003,-6.671743385493755,0.2,0.6373342275619507,0.955674558877945,208.35,26.607496093371882
13521,9247,125042688,477,-0.04300278052687645,-6.718624626955716e-05,0.009272323,0.10443353652954102,3716,0.24048953782767057,0.0003,-6.690003603696823,0.2,0.6391861438751221,0.9554435238242149,201.35,17.01170276206918
13552,9245,125304832,478,-0.044124357402324677,-0.00022630460080108605,0.00857664,0.09941768646240234,3724,0.22888533165678382,0.0003,-6.704743038862944,0.2,0.6400198340415955,0.9574369862675667,199.91,19.861403750665485
13582,9244,125566976,479,-0.04370887577533722,-0.0004520689180935733,0.007924031,0.09315156936645508,3732,0.24572540435474366,0.0003,-6.725069876760244,0.2,0.6423269510269165,0.9548040851950645,198.31,25.603753561032935
13612,9243,125829120,480,-0.041384898126125336,3.0326958039950114e-05,0.008814305,0.10289144515991211,3740,0.25094916799571365,0.0003,-6.733657326549292,0.2,0.6425158381462097,0.9524933658540249,210.25,22.23541381106712
13642,9242,126091264,481,-0.04692249000072479,8.451598068859312e-05,0.007990731,0.10129404067993164,3748,0.22954429464880377,0.0003,-6.742685507982969,0.2,0.643366277217865,0.9561431333422661,214.21,17.65010554912733
13672,9241,126353408,482,-0.046187467873096466,-0.00034759823665808653,0.008767796,0.10226774215698242,3756,0.2230389058822766,0.0003,-6.760660070925951,0.2,0.6452334523200989,0.9596260450780392,203.72,17.1450432091672
13702,9240,126615552,483,-0.04019290953874588,-0.00017542925070301862,0.008028954,0.10439920425415039,3764,0.2508708976674825,0.0003,-6.776361595839262,0.2,0.6464436650276184,0.9544838592410088,212.59,24.95894492544234
13732,9239,126877696,484,-0.0402621366083622,-2.56802100011555e-05,0.0074496157,0.09929704666137695,3772,0.2657418390735984,0.0003,-6.793123461306095,0.2,0.6480347514152527,0.951856255531311,201.19,18.13177819015458
13761,9238,127139840,485,-0.046403154730796814,-0.00035936136373493355,0.008130789,0.10048675537109375,3780,0.23947931709699333,0.0003,-6.813190318644047,0.2,0.6498263478279114,0.9564641751348972,200.85,19.313811513986437
13791,9237,127401984,486,-0.04427388310432434,0.00016763863641244825,0.0075682234,0.10410594940185547,3788,0.23439981369301677,0.0003,-6.838925089687109,0.2,0.6522949934005737,0.9579812772572041,198.98,21.222685165610166
13821,9236,127664128,487,-0.04445784538984299,0.00018695373000809923,0.007859851,0.10071229934692383,3796,0.25081486522685736,0.0003,-6.861335825175047,0.2,0.6540043950080872,0.9549618065357208,212.35,20.402715206951836
13852,9234,127926272,488,-0.04790809750556946,-0.00011734786721717683,0.008455099,0.09554433822631836,3804,0.24738155177328736,0.0003,-6.882113143801689,0.2,0.6561151742935181,0.9560371115803719,201.82,21.635914150420575
13882,9234,128188416,489,-0.04543955251574516,-0.0002888099857045745,0.00876073,0.09607315063476562,3812,0.25282999593764544,0.0003,-6.913958381861448,0.2,0.659572958946228,0.9556344114243984,205.29,21.659878988163545
13912,9232,128450560,490,-0.0434943363070488,-0.000519126428571326,0.008663081,0.10647058486938477,3820,0.26724290545098484,0.0003,-6.941956382244825,0.2,0.6618046164512634,0.9538105688989162,200.16,19.073988116737453
13941,9232,128712704,491,-0.04307985305786133,-1.9545378108887235e-05,0.008946568,0.10210275650024414,3828,0.26666865521110594,0.0003,-6.966648060828447,0.2,0.6641172766685486,0.9534836448729038,206.47,20.856856317091733
13971,9231,128974848,492,-0.04036016762256622,2.509382011339767e-05,0.0086652115,0.10074758529663086,3836,0.2528469138778746,0.0003,-6.981891509145498,0.2,0.6650271415710449,0.9554439261555672,210.34,19.762448033536785
14000,9231,129236992,493,-0.04515158385038376,-0.0006840415935585042,0.009105498,0.09943342208862305,3844,0.23892260307911783,0.0003,-7.005604386329651,0.2,0.6677603125572205,0.9575616046786308,187.42,19.335220888657496
14028,9230,129499136,494,-0.04763636738061905,-0.0005010684817534639,0.008896168,0.09796380996704102,3852,0.253011776949279,0.0003,-7.028524227440357,0.2,0.6694006323814392,0.9535694643855095,198.22,18.834601813852785
14056,9231,129761280,495,-0.04482279717922211,0.0002555563646637893,0.00928516,0.11122989654541016,3860,0.23847901064436883,0.0003,-7.059184648096561,0.2,0.6729986071586609,0.954014003276825,204.91,15.990545200966299
