time/total_timesteps,time/time_elapsed,time/fps,time/iterations,rollout/ep_rew_mean,train/clip_range,train/std,train/loss,train/approx_kl,train/entropy_loss,train/learning_rate,train/clip_fraction,train/n_updates,train/policy_gradient_loss,train/value_loss,train/explained_variance,rollout/ep_len_mean
100401152,11009,9119,383,19.166363400630654,0.2,0.4575551152229309,-0.017403453588485718,0.009249447,-4.294363874942064,0.0003,0.11034107208251953,2868,0.0007208353486021224,0.22754842275753617,0.9490309022367001,206.84
100663296,11042,9116,384,19.248126385416835,0.2,0.4587167203426361,-0.018169954419136047,0.008905761,-4.317449662834406,0.0003,0.10909366607666016,2876,0.0010063494828500552,0.23020527663175017,0.9482002928853035,205.67
100925440,11074,9113,385,19.054307102002202,0.2,0.4603349268436432,-0.02046392485499382,0.0091078775,-4.340527944266796,0.0003,0.11227035522460938,2884,0.0012724403995889588,0.2101441309787333,0.9518512599170208,207.91
101187584,11107,9110,386,18.87695078039542,0.2,0.4624868929386139,-0.022459836676716805,0.013300174,-4.369368456304073,0.0003,0.12927865982055664,2892,0.0026663652097340673,0.20641646871808916,0.952905785292387,214.22
101449728,11139,9107,387,20.37957027124241,0.2,0.46526575088500977,-0.023880610242486,0.00773729,-4.407349955290556,0.0003,0.10187339782714844,2900,0.0004395052460495208,0.21736565220635384,0.9513222686946392,197.9
101711872,11172,9104,388,25.237013174034654,0.2,0.46799761056900024,-0.023007765412330627,0.009817516,-4.447205007076263,0.0003,0.12189626693725586,2908,0.0012313901552261086,0.22578659537248313,0.9489516466856003,214.29
101974016,11204,9100,389,21.404340816650073,0.2,0.46999698877334595,-0.024870967492461205,0.008762658,-4.477685406804085,0.0003,0.11823225021362305,2916,0.0007424903028550034,0.2043991331011057,0.9538872689008713,212.5
102236160,11237,9097,390,18.964951023897157,0.2,0.4713588356971741,-0.027317985892295837,0.0076570027,-4.498805660754442,0.0003,0.11455249786376953,2924,0.00039241539752765675,0.20313243102282286,0.9534647725522518,211.45
102498304,11269,9095,391,24.35439946782775,0.2,0.47350627183914185,-0.023423489183187485,0.009502487,-4.52458955347538,0.0003,0.11382675170898438,2932,0.001119188536904403,0.2178203233052045,0.9514255374670029,216.35
102760448,11302,9091,392,24.059615269452333,0.2,0.4752960205078125,-0.02298232726752758,0.00881427,-4.552074834704399,0.0003,0.12019109725952148,2940,0.001300401075695845,0.2146700203884393,0.9530995264649391,212.47
103022592,11336,9087,393,23.52392815027386,0.2,0.47655153274536133,-0.021207932382822037,0.008050839,-4.570381209254265,0.0003,0.11537837982177734,2948,0.0008087771539067035,0.23854295758064836,0.9495014846324921,212.23
103284736,11370,9083,394,21.736142361778764,0.2,0.47781211137771606,-0.02178601361811161,0.0091861505,-4.592514086514711,0.0003,0.10626459121704102,2956,0.0006660673248006788,0.2474331728881225,0.9482933022081852,213.92
103546880,11404,9079,395,24.501438428810797,0.2,0.4801214933395386,-0.024108149111270905,0.009355607,-4.620465870946646,0.0003,0.11283731460571289,2964,0.0005225669897299667,0.23764413606841117,0.9495452456176281,212.54
103809024,11439,9074,396,22.388356267376803,0.2,0.48215794563293457,-0.02281159721314907,0.008267348,-4.646636851131916,0.0003,0.11495733261108398,2972,0.0009920338056872424,0.2297228225506842,0.9522127583622932,218.83
104071168,11474,9070,397,22.191662109154276,0.2,0.48461365699768066,-0.02508005127310753,0.010903444,-4.682186145335436,0.0003,0.1105504035949707,2980,0.0004430628196132602,0.2261376630049199,0.9536419808864594,212.4
104333312,11509,9065,398,22.170476021296345,0.2,0.4861784279346466,-0.024868398904800415,0.008246137,-4.707455530762672,0.0003,0.10880565643310547,2988,0.0003845482315227855,0.23584787535946816,0.9514075219631195,203.76
104595456,11543,9060,399,20.1915498691611,0.2,0.4885149300098419,-0.0248477254062891,0.010010173,-4.735996875911951,0.0003,0.10914897918701172,2996,0.0005042701432103058,0.23749614204280078,0.9496433883905411,200.23
104857600,11577,9056,400,17.272243780605496,0.2,0.4900120794773102,-0.026995083317160606,0.007820053,-4.759931530803442,0.0003,0.11381053924560547,3004,0.0005428270687843906,0.22636738081928343,0.9532408230006695,215.52
105119744,11611,9053,401,21.893005608457607,0.2,0.4911482334136963,-0.025157423689961433,0.00863713,-4.779859963804483,0.0003,0.11048746109008789,3012,0.0006740382823409163,0.22502567700576037,0.9551358036696911,212.94
105381888,11644,9049,402,21.92793335424736,0.2,0.4928826093673706,-0.022461606189608574,0.008160199,-4.8021035976707935,0.0003,0.11652612686157227,3020,0.001507895220129285,0.22501939337234944,0.9550922214984894,211.93
105644032,11677,9046,403,18.559817897044123,0.2,0.4940994381904602,-0.0237960834056139,0.008028462,-4.818414870649576,0.0003,0.10738134384155273,3028,0.000483546356917941,0.23553611536044627,0.9519392624497414,201.82
105906176,11709,9044,404,19.209034612476827,0.2,0.4955085515975952,-0.027723392471671104,0.008504658,-4.838067539036274,0.0003,0.11265993118286133,3036,0.0007148737390707538,0.2303624382475391,0.9522444270551205,226.84
106168320,11741,9042,405,20.112009083852172,0.2,0.4962211549282074,-0.0239899680018425,0.008681399,-4.85110804066062,0.0003,0.11410713195800781,3044,0.0016266392099169025,0.23481832537800074,0.9493850544095039,222.63
106430464,11772,9040,406,22.933542957156895,0.2,0.49800580739974976,-0.02193513698875904,0.016649857,-4.86719472841783,0.0003,0.10844143954190341,3047,0.0017989869573449885,0.22527587921781975,0.9524411261081696,215.98
106692608,11803,9038,407,18.150530810169876,0.2,0.5004074573516846,-0.02557949535548687,0.009731589,-4.903979409486055,0.0003,0.11733865737915039,3055,0.0007982151419128058,0.23432245629373938,0.94672591984272,209.22
106954752,11835,9036,408,15.55731370953843,0.2,0.502585768699646,-0.03027431108057499,0.009452222,-4.938101802021265,0.0003,0.10876226425170898,3063,0.0006887055405968567,0.21497622481547296,0.9505813755095005,226.48
107216896,11867,9034,409,17.512404518381228,0.2,0.5049695372581482,-0.03021545521914959,0.008310194,-4.96951100975275,0.0003,0.10565567016601562,3071,0.0007778533326927572,0.21368450007867068,0.9529614001512527,228.6
107479040,11899,9032,410,18.801284469207747,0.2,0.5077681541442871,-0.02984982542693615,0.0075189974,-5.005579639226198,0.0003,0.10405969619750977,3079,0.0006579803557542618,0.2166507124202326,0.9560154601931572,231.19
107741184,11932,9029,411,20.540605609028134,0.2,0.5094901323318481,-0.02840578369796276,0.0095971525,-5.035446975380182,0.0003,0.10889053344726562,3087,0.00038776900692027994,0.24984471139032394,0.9533452801406384,223.73
108003328,11965,9026,412,24.62927824936807,0.2,0.510861873626709,-0.027141451835632324,0.013110704,-5.057383995503187,0.0003,0.10205554962158203,3095,-0.00011394245666451752,0.2302102813264355,0.9568721577525139,220.79
108265472,11998,9023,413,25.188146074274556,0.2,0.512892484664917,-0.024824945256114006,0.00829328,-5.083269402384758,0.0003,0.10708141326904297,3103,0.0003358826329531439,0.25136772729456425,0.9549654796719551,222.75
108527616,12032,9019,414,23.284153681006284,0.2,0.5145435333251953,-0.02292734570801258,0.007549747,-5.105546277016401,0.0003,0.09797143936157227,3111,0.0001655101382311841,0.2643896077061072,0.9532666653394699,225.63
108789760,12065,9016,415,25.401198788601906,0.2,0.5158265233039856,-0.024072743952274323,0.0075670504,-5.122520606964827,0.0003,0.10692930221557617,3119,0.0005474723216138955,0.26496211462654173,0.9535465016961098,232.81
109051904,12099,9012,416,23.459348343964667,0.2,0.5171840190887451,-0.027155382558703423,0.010814194,-5.138076193630695,0.0003,0.10904693603515625,3127,0.0005867180475433997,0.25813059404026717,0.9517630711197853,229.51
109314048,12134,9008,417,27.34682774551213,0.2,0.5173911452293396,-0.02978382632136345,0.008395402,-5.143798362463713,0.0003,0.10093164443969727,3135,-5.1175852604501415e-05,0.23686455271672457,0.9570605680346489,221.9
109576192,12167,9005,418,26.767693410732317,0.2,0.5184897184371948,-0.02845180220901966,0.007752333,-5.157756719738245,0.0003,0.11820697784423828,3143,0.0009022707558870025,0.2586014347616583,0.9538592770695686,214.32
109838336,12201,9002,419,23.442831381559373,0.2,0.5204190611839294,-0.023469220846891403,0.009905951,-5.179911475628614,0.0003,0.1131434440612793,3151,0.0005256375256976753,0.26288214535452425,0.9545653685927391,221.97
110100480,12234,8999,420,28.21992614071816,0.2,0.5227960348129272,-0.024269890040159225,0.008677848,-5.2088231556117535,0.0003,0.10896682739257812,3159,0.0002650136893862509,0.26104435336310416,0.9535355977714062,231.57
110362624,12267,8996,421,26.67628560385667,0.2,0.5252285003662109,-0.027543243020772934,0.007105938,-5.240654438734055,0.0003,0.10168313980102539,3167,-7.042718743832665e-05,0.2534746985184029,0.9552049785852432,226.31
110624768,12299,8994,422,23.682227999009193,0.2,0.5271974802017212,-0.025164367631077766,0.007417772,-5.268736377358437,0.0003,0.10122966766357422,3175,0.00012614526167453732,0.2844921862706542,0.9509122483432293,223.29
110886912,12331,8992,423,22.881899224650116,0.2,0.5288805365562439,-0.029334956780076027,0.008005549,-5.29454854503274,0.0003,0.10461044311523438,3183,-0.00024937408215919277,0.27192436472978443,0.9516801461577415,212.85
111149056,12362,8990,424,27.91277770034969,0.2,0.5310829877853394,-0.026146238669753075,0.0076968456,-5.327735312283039,0.0003,0.10173225402832031,3191,4.113538579986198e-06,0.275458843447268,0.9499633237719536,229.64
111411200,12394,8988,425,31.035287265013903,0.2,0.5341970920562744,-0.02429879829287529,0.010680629,-5.360850900411606,0.0003,0.11785697937011719,3199,0.001279526830330724,0.2857393561862409,0.9510535299777985,232.44
111673344,12426,8986,426,27.064364349246024,0.2,0.5368089079856873,-0.019185353070497513,0.0090855565,-5.397382725030184,0.0003,0.11648225784301758,3207,0.0006571366893695085,0.33055823436006904,0.9456221349537373,228.06
111935488,12458,8984,427,22.627705942429603,0.2,0.5386753082275391,-0.02257947064936161,0.008831704,-5.422355122864246,0.0003,0.10648107528686523,3215,9.389861043018755e-05,0.3134680970106274,0.948545690625906,228.36
112197632,12490,8982,428,20.989366547986865,0.2,0.5416232347488403,-0.020456906408071518,0.009617739,-5.45872950553894,0.0003,0.10685491561889648,3223,4.58584954685648e-05,0.32755751558579504,0.9483523927628994,218.85
112459776,12522,8980,429,20.729974764734507,0.2,0.5430818200111389,-0.023990020155906677,0.008235617,-5.479894857853651,0.0003,0.10153675079345703,3231,0.0002010060607062769,0.3194937633816153,0.9510777331888676,223.73
112721920,12555,8977,430,28.49393827423919,0.2,0.543624758720398,-0.02633424662053585,0.008578131,-5.493061192333698,0.0003,0.10131454467773438,3239,-0.00016288030337818782,0.2931599863804877,0.9544680342078209,222.63
112984064,12587,8976,431,29.531148011758923,0.2,0.5455526113510132,-0.025931373238563538,0.008093302,-5.513460531830788,0.0003,0.10400247573852539,3247,0.00011690504288708325,0.29180262540467083,0.9547583609819412,231.97
113246208,12618,8974,432,31.623528993576766,0.2,0.5475125312805176,-0.024564113467931747,0.00869043,-5.5377485528588295,0.0003,0.10118865966796875,3255,-0.00013967189306640648,0.293015067698434,0.9558190293610096,219.82
113508352,12650,8972,433,31.14099708583206,0.2,0.5494061708450317,-0.021897636353969574,0.007793556,-5.562445789575577,0.0003,0.09779644012451172,3263,-0.00030670971727886354,0.32913461280986667,0.9525024965405464,221.69
113770496,12682,8970,434,29.869755810946227,0.2,0.5513043403625488,-0.023103203624486923,0.009460125,-5.586367167532444,0.0003,0.10511064529418945,3271,-2.5777993414521916e-05,0.32867312082089484,0.9539444856345654,222.49
114032640,12714,8968,435,29.85329189883545,0.2,0.5536801815032959,-0.020951472222805023,0.009444463,-5.613555613905191,0.0003,0.11162710189819336,3279,0.00032197176460613264,0.36253754305653274,0.9521412774920464,231.87
114294784,12747,8966,436,28.419881511288693,0.2,0.554355263710022,-0.017635788768529892,0.009054061,-5.630242597311735,0.0003,0.10376691818237305,3287,-0.0001286244341827114,0.35905012348666787,0.9534396156668663,218.75
114556928,12780,8963,437,30.286550072170794,0.2,0.5559799075126648,-0.023203302174806595,0.00853792,-5.645776383578777,0.0003,0.10723066329956055,3295,2.0785748802154558e-05,0.3201020050328225,0.9561335667967796,216.84
114819072,12813,8960,438,25.116164601966737,0.2,0.5568983554840088,-0.02662179060280323,0.009083452,-5.659961745142937,0.0003,0.10937929153442383,3303,3.2709044262446696e-05,0.3131843958981335,0.9562808722257614,205.07
115081216,12847,8957,439,27.185528802392074,0.2,0.5577885508537292,-0.026838067919015884,0.007877173,-5.674505952745676,0.0003,0.10597085952758789,3311,-0.00016588770677117282,0.31101414817385375,0.9571991302073002,229.51
115343360,12880,8954,440,29.05489192860201,0.2,0.5586633682250977,-0.02416902780532837,0.0102916155,-5.681931097060442,0.0003,0.11168241500854492,3319,2.0437350940483157e-06,0.3169969960581511,0.9575165361166,219.39
115605504,12914,8951,441,28.713842881396413,0.2,0.5603773593902588,-0.02507758140563965,0.008388766,-5.703511375933886,0.0003,0.10532188415527344,3327,-0.00014439016422329587,0.3248793522361666,0.9576328285038471,223.69
115867648,12947,8949,442,21.729814412891866,0.2,0.5616700649261475,-0.02738097682595253,0.008063184,-5.718520876020193,0.0003,0.10373115539550781,3335,-0.000301728703561821,0.32804127037525177,0.9576117023825645,222.37
116129792,12980,8946,443,24.85819715771824,0.2,0.5641382932662964,-0.02491873875260353,0.008405787,-5.74203597381711,0.0003,0.10770177841186523,3343,0.0003153627012579818,0.3380884600337595,0.957095492631197,213.22
116391936,13012,8944,444,28.833904689997436,0.2,0.5663363337516785,-0.02535121887922287,0.008619044,-5.772768411785364,0.0003,0.11383676528930664,3351,0.00027152614438819,0.33067189692519605,0.9594687856733799,225.19
116654080,13045,8941,445,22.217136818766594,0.2,0.5687262415885925,-0.02847209759056568,0.008978339,-5.798757936805487,0.0003,0.09842205047607422,3359,-6.507151056212024e-05,0.30160735244862735,0.9646773226559162,198.46
116916224,13077,8940,446,30.05829279172234,0.2,0.5696318745613098,-0.027714954689145088,0.008144746,-5.817809954285622,0.0003,0.11443042755126953,3367,0.0006303865359313932,0.31516400282271206,0.9651879146695137,224.54
117178368,13110,8938,447,29.02783090453595,0.2,0.5708611011505127,-0.02267671748995781,0.0076158415,-5.833232153207064,0.0003,0.10147285461425781,3375,8.313106900459388e-05,0.3574980911798775,0.9616507366299629,213.99
117440512,13141,8936,448,27.48831217607483,0.2,0.5730170011520386,-0.02447289228439331,0.0088192485,-5.853727053850889,0.0003,0.11087179183959961,3383,0.00035780608504865086,0.36065899208188057,0.9611464366316795,208.71
117702656,13173,8934,449,20.497842663563787,0.2,0.5743288993835449,-0.027096182107925415,0.008847239,-5.872689127922058,0.0003,0.11677408218383789,3391,4.0495901430404047e-05,0.34283288824371994,0.9627049379050732,211.25
117964800,13204,8933,450,25.503812941398937,0.2,0.5750919580459595,-0.012069504708051682,0.017944371,-5.882305725761082,0.0003,0.10133162788722826,3393,0.00543215893127996,0.350471335908641,0.9599741287529469,218.09
118226944,13235,8932,451,19.259631802747027,0.2,0.5768333673477173,-0.02799098566174507,0.008959588,-5.903017517179251,0.0003,0.11100339889526367,3401,-6.0629030031122966e-05,0.3358194048050791,0.9662012718617916,215.25
118489088,13267,8930,452,23.04154838155955,0.2,0.5787271857261658,-0.027049731463193893,0.008231141,-5.922087915241718,0.0003,0.10602998733520508,3409,-0.00022800172700954136,0.3493086651433259,0.966786339879036,216.07
118751232,13300,8928,453,32.00310249442234,0.2,0.5804923176765442,-0.01937073841691017,0.009140388,-5.942772336304188,0.0003,0.10427999496459961,3417,-0.0001393554953210696,0.38282598415389657,0.9647298455238342,222.4
119013376,13332,8926,454,30.210425061834975,0.2,0.5812047123908997,-0.01848556473851204,0.009334887,-5.957581099122763,0.0003,0.12504196166992188,3425,0.0009057128961558192,0.3898338619619608,0.9629733115434647,219.58
119275520,13364,8925,455,29.62955105949659,0.2,0.5834967494010925,-0.014132380485534668,0.008457531,-5.976623892784119,0.0003,0.09610700607299805,3433,-0.0002153779100808606,0.4356878297403455,0.9601534083485603,230.72
119537664,13395,8923,456,30.13989612430334,0.2,0.5843290090560913,-0.01097787544131279,0.008402777,-5.988841567188501,0.0003,0.11153459548950195,3441,0.0007384740627003339,0.4505139465909451,0.960522573441267,210.66
119799808,13426,8922,457,24.37814127355814,0.2,0.5873474478721619,-0.013540912419557571,0.008278206,-6.016963440924883,0.0003,0.1101083755493164,3449,0.0004132282469981874,0.46226392686367035,0.9626011662185192,206.19
120061952,13458,8920,458,30.465515332818033,0.2,0.5891257524490356,-0.01058124378323555,0.010158189,-6.040808245539665,0.0003,0.11870861053466797,3457,0.0006727916438649117,0.5251469844952226,0.9579885900020599,218.01
120324096,13492,8917,459,39.79543967973441,0.2,0.5914303064346313,-0.0023791156709194183,0.010743,-6.066034860908985,0.0003,0.1115102767944336,3465,0.00036992035165894777,0.5614444590173662,0.9540937095880508,225.66
120586240,13527,8914,460,31.96603421255946,0.2,0.5916064381599426,0.007529076188802719,0.041018795,-6.076510541579303,0.0003,0.14033418543198528,3467,0.004033614388283561,0.543396062710706,0.9557411670684814,215.18
120848384,13560,8911,461,32.49655615368858,0.2,0.5960065722465515,0.0006290189921855927,0.0098248385,-6.114470761269331,0.0003,0.11269950866699219,3475,0.0003404778153708321,0.593676635529846,0.9521688967943192,217.08
121110528,13593,8909,462,25.796191131453963,0.2,0.5985314846038818,-0.009058188647031784,0.009769952,-6.143502522259951,0.0003,0.12179183959960938,3483,0.0012079410312253458,0.5438029530923814,0.9544975906610489,209.99
121372672,13627,8906,463,22.83405162884854,0.2,0.6025224924087524,-0.0040634870529174805,0.009430882,-6.184549257159233,0.0003,0.12456655502319336,3491,0.0013953074885648675,0.5574931083247066,0.9526403807103634,194.78
121634816,13660,8904,464,34.77686510251835,0.2,0.6039792895317078,-0.015484888106584549,0.009681333,-6.210028052330017,0.0003,0.10909795761108398,3499,0.0002388590671671409,0.5151193626224995,0.9564082734286785,222.35
121896960,13693,8901,465,32.747483957409855,0.2,0.6055793166160583,-0.012451346963644028,0.008908307,-6.230235602706671,0.0003,0.10520648956298828,3507,0.00044514556884678314,0.508334836224094,0.9565626345574856,230.4
122159104,13726,8899,466,25.133355832248927,0.2,0.6086921691894531,-0.00652569904923439,0.013129423,-6.262279741466045,0.0003,0.11386442184448242,3515,0.00016962771769613028,0.5378882377408445,0.9540188759565353,207.58
122421248,13758,8897,467,27.945829696226866,0.2,0.6098548769950867,-0.01325356587767601,0.007155588,-6.282192312180996,0.0003,0.1006932258605957,3523,0.00010054159429273568,0.5155616377014667,0.9569582976400852,219.73
122683392,13789,8897,468,31.551020992100238,0.2,0.6099364757537842,0.027641717344522476,0.013296761,-6.286133766174316,0.0003,0.14106968470982142,3524,0.00632361023287688,0.5649850368499756,0.9544301070272923,207.89
122945536,13819,8896,469,31.170630866065622,0.2,0.6119344234466553,-0.006904572248458862,0.009117237,-6.301671292632818,0.0003,0.10940074920654297,3532,-0.00010654278503352543,0.5474391335155815,0.9544037319719791,226.63
123207680,13849,8896,470,39.684701505340634,0.2,0.6158379912376404,-0.0040292032063007355,0.008360971,-6.3383077420294285,0.0003,0.1011652946472168,3540,0.0002492559792699467,0.5768704968504608,0.9560362696647644,209.69
123469824,13878,8896,471,37.47267650898546,0.2,0.6173936724662781,0.0028706304728984833,0.013146236,-6.3604006687800085,0.0003,0.09606119791666666,3544,0.00382930240011774,0.5874122440814972,0.951565358787775,211.97
123731968,13908,8896,472,40.975469496324656,0.2,0.6177903413772583,0.006188351660966873,0.017303508,-6.36965594291687,0.0003,0.09169921875,3545,0.002408342866692692,0.6581450581550599,0.9505311697721481,219.27
123994112,13937,8896,473,34.29991688232869,0.2,0.6201003193855286,0.004471160471439362,0.009296054,-6.38770592585206,0.0003,0.10829830169677734,3553,0.00029947380289740977,0.6926085511222482,0.9482561610639095,203.22
124256256,13967,8896,474,33.70277181474492,0.2,0.6225414276123047,0.0028847455978393555,0.008607762,-6.415372170507908,0.0003,0.10971593856811523,3561,0.0006763979404240672,0.6682268353179097,0.9488640017807484,215.89
124518400,13997,8895,475,33.211156578622756,0.2,0.623369574546814,-0.009762100875377655,0.008594723,-6.432434283196926,0.0003,0.11113262176513672,3569,0.00024685129392310046,0.6168996882624924,0.9540075287222862,213.83
124780544,14027,8895,476,37.39684969758615,0.2,0.6259730458259583,0.0026525259017944336,0.010732025,-6.450639359652996,0.0003,0.11845922470092773,3577,0.002003218082791136,0.6382138761691749,0.952913198620081,231.12
125042688,14056,8895,477,31.774484095796943,0.2,0.6282275319099426,0.01820947229862213,0.01495762,-6.4722338722598165,0.0003,0.12291889805947581,3581,0.0015400109292503686,0.6509685622107598,0.9523193463683128,208.7
125304832,14086,8895,478,36.64662774637341,0.2,0.6328033804893494,0.0018928945064544678,0.008957278,-6.5191014893352985,0.0003,0.10875844955444336,3589,0.0007273805251770682,0.7068339409306645,0.9490560553967953,201.88
125566976,14116,8894,479,25.807684186701664,0.2,0.6353777050971985,0.0048345401883125305,0.007972751,-6.556083828210831,0.0003,0.10368537902832031,3597,2.5403444851690438e-05,0.6943246913142502,0.950505468994379,208.03
125829120,14146,8894,480,40.45326116474345,0.2,0.6372665166854858,-0.000185355544090271,0.009890463,-6.577638737857342,0.0003,0.1132817268371582,3605,0.001017746079924109,0.6569078797474504,0.9527086801826954,219.64
126091264,14176,8894,481,33.90918594069779,0.2,0.6401470899581909,0.0015590637922286987,0.009026023,-6.608579952269793,0.0003,0.10198593139648438,3613,0.0006107759581936989,0.6472475351765752,0.9543902985751629,216.37
126353408,14206,8894,482,39.88169601812959,0.2,0.6421214938163757,-0.0018728002905845642,0.009354095,-6.633490394800901,0.0003,0.09800338745117188,3621,0.00032990842964863987,0.6088296570815146,0.9569211304187775,218.9
126615552,14236,8893,483,45.20223550483584,0.2,0.6458339691162109,-0.002936519682407379,0.008078342,-6.66162034869194,0.0003,0.0998530387878418,3629,0.0007009755504441273,0.6640375587157905,0.9547437466681004,213.08
126877696,14266,8893,484,37.97641694467515,0.2,0.6484601497650146,0.005105249583721161,0.008849986,-6.6951994150877,0.0003,0.11414241790771484,3637,0.0010157473743674927,0.7334007443860173,0.9510611444711685,203.93
127139840,14297,8892,485,36.501889811381695,0.2,0.6504074335098267,0.008190013468265533,0.008614411,-6.720265779644251,0.0003,0.10646533966064453,3645,0.00060664692773571,0.7222356591373682,0.9512850679457188,219.54
127401984,14328,8891,486,39.34668297931552,0.2,0.6522669196128845,0.006260864436626434,0.007678218,-6.737697567790747,0.0003,0.1104898452758789,3653,0.0008709139281108946,0.7022129520773888,0.9532743506133556,207.28
127664128,14360,8890,487,38.62626947045326,0.2,0.6557068228721619,0.006232164800167084,0.008304564,-6.765882980078459,0.0003,0.12165260314941406,3661,0.0015258887333402527,0.7178337238729,0.9527185335755348,210.45
127926272,14392,8888,488,46.00401373974979,0.2,0.6581634879112244,0.006041698157787323,0.008229103,-6.7976306937634945,0.0003,0.0970296859741211,3669,0.0002826154541253345,0.7424997086636722,0.9502135328948498,229.07
128188416,14423,8887,489,35.46270670682192,0.2,0.6606785655021667,0.009816639125347137,0.008497134,-6.823476601392031,0.0003,0.10141229629516602,3677,0.0005054731077507313,0.7323290891945362,0.9499588087201118,201.26
128450560,14455,8886,490,43.158130689263345,0.2,0.6623629331588745,0.005110412836074829,0.011655489,-6.8444271273911,0.0003,0.11100482940673828,3685,0.0005383546590564947,0.6804130850359797,0.9539301432669163,216.54
128712704,14487,8884,491,33.93535822376609,0.2,0.6650664806365967,0.006112977862358093,0.008511985,-6.868131831288338,0.0003,0.10700845718383789,3693,-2.2525257008965127e-05,0.7047600969672203,0.9521858096122742,220.27
128974848,14519,8882,492,34.287316119372846,0.2,0.6676089763641357,-0.0038566067814826965,0.009390547,-6.895688187330961,0.0003,0.10858774185180664,3701,0.0004907735906272137,0.6969238296151161,0.9519782438874245,210.63
129236992,14551,8881,493,33.00432633310557,0.2,0.6716236472129822,0.0035081952810287476,0.009158846,-6.929117362946272,0.0003,0.11250591278076172,3709,0.0008581366923863243,0.694910426158458,0.9517691396176815,192.98
129499136,14583,8879,494,33.81388889983296,0.2,0.6743413209915161,6.173551082611084e-05,0.008810223,-6.962813198566437,0.0003,0.09840774536132812,3717,-0.00024311657034559175,0.6900280634872615,0.9523563757538795,207.66
129761280,14616,8877,495,37.7477304950729,0.2,0.6768503785133362,0.004858285188674927,0.008740522,-6.988383252173662,0.0003,0.1017918586730957,3725,0.00014312267512650578,0.7061873599886894,0.9507538229227066,212.68
130023424,14648,8876,496,41.21678342843428,0.2,0.6791597604751587,-0.003199763596057892,0.008440236,-7.009363699704409,0.0003,0.1082162857055664,3733,0.00029020446208960493,0.6863177074119449,0.9504042565822601,211.46
130285568,14680,8874,497,30.644268873929978,0.2,0.67978835105896,0.0010751187801361084,0.019294092,-7.019496267492121,0.0003,0.09907393022017046,3735,0.0017442811513319612,0.7054621766914021,0.9506351128220558,196.61
130547712,14712,8873,498,42.43683862149715,0.2,0.6834534406661987,-0.0008840411901473999,0.008851564,-7.047865521162748,0.0003,0.11880874633789062,3743,0.0009834508698531863,0.667215509340167,0.9541813246905804,216.34
130809856,14744,8871,499,40.104558937493714,0.2,0.6860400438308716,-0.004398524761199951,0.008226316,-7.076467033475637,0.0003,0.11089563369750977,3751,0.0006760364767615101,0.6623068512417376,0.9548277221620083,200.65
131072000,14775,8871,500,33.991993863135576,0.2,0.6876550316810608,0.0018331781029701233,0.009169906,-7.094167362898588,0.0003,0.10282182693481445,3759,0.0002649166799528757,0.6818752721883357,0.9550060369074345,203.55
131334144,14805,8870,501,44.2936653894186,0.2,0.6905576586723328,-0.0019244402647018433,0.009093534,-7.115632250905037,0.0003,0.09942054748535156,3767,1.0852339073608164e-05,0.7276967861689627,0.9533689953386784,225.96
131596288,14836,8869,502,36.647600563019516,0.2,0.6922214031219482,-0.0055550262331962585,0.009250604,-7.1380923837423325,0.0003,0.10538005828857422,3775,0.0007470635218851385,0.734252457972616,0.9534863233566284,202.83
131858432,14867,8868,503,42.02720420643687,0.2,0.6956261396408081,0.0010261163115501404,0.008543899,-7.167278248816729,0.0003,0.09985494613647461,3783,0.00033152509354295034,0.777452080976218,0.9493442438542843,214.95
132120576,14898,8868,504,33.98429603047669,0.2,0.6985741257667542,0.0001473948359489441,0.009747095,-7.1997358202934265,0.0003,0.11127662658691406,3791,0.0005328716547410295,0.6972865830175579,0.9534232020378113,199.5
132382720,14928,8867,505,35.92437179163098,0.2,0.6994673609733582,-0.011924948543310165,0.00824985,-7.2139633893966675,0.0003,0.11358928680419922,3799,0.0007755242513667326,0.6485492363572121,0.9557925872504711,221.59
132644864,14959,8866,506,33.49607605956495,0.2,0.7014735341072083,-0.0009478777647018433,0.009698773,-7.23019589856267,0.0003,0.10169124603271484,3807,0.0004535413158919255,0.686228116042912,0.9549850821495056,223.68
132907008,14991,8865,507,33.24443228647113,0.2,0.7046112418174744,-0.0004318356513977051,0.0077375225,-7.259215511381626,0.0003,0.10319137573242188,3815,0.0005369910804802203,0.6924694110639393,0.9547449536621571,196.82
133169152,15021,8865,508,45.00080673158169,0.2,0.7059956192970276,0.018709927797317505,0.019523505,-7.274291338239397,0.0003,0.12220458984375,3818,0.002919691731221974,0.728202840260097,0.9510209485888481,218.23
133431296,15051,8865,509,31.674574198424818,0.2,0.7089329361915588,-0.0012163519859313965,0.009209132,-7.301765244454145,0.0003,0.1128535270690918,3826,0.0005632342449644057,0.671284809242934,0.954889252781868,207.82
133693440,15081,8864,510,39.56321126773953,0.2,0.7109091877937317,-0.010679833590984344,0.009179447,-7.325497202575207,0.0003,0.10471820831298828,3834,6.153214644655236e-05,0.6859486661851406,0.9555094391107559,215.88
133955584,15112,8864,511,30.073982076719403,0.2,0.7151139974594116,-0.008407391607761383,0.009313797,-7.356203425675631,0.0003,0.1023716926574707,3842,0.000493297286084271,0.7223684396594763,0.9539835713803768,204.57
