time/total_timesteps,time/fps,time/iterations,time/time_elapsed,train/policy_gradient_loss,train/loss,train/clip_range,train/approx_kl,train/std,train/n_updates,train/clip_fraction,train/learning_rate,train/explained_variance,train/value_loss,train/entropy_loss,rollout/ep_len_mean,rollout/ep_rew_mean
198705152,9925,758,20019,0.06000290240626782,0.12984034419059753,0.2,0.35004577,0.21494118869304657,4071,0.41595458984375,0.0003,0.4965493083000183,0.009767070412635803,0.8977926075458527,249.68,-0.2955358827114105
198967296,9923,759,20050,0.07537652249448001,0.1604485958814621,0.2,0.27630687,0.2149607539176941,4072,0.42535400390625,0.0003,0.099001944065094,0.0070767272263765335,0.8971262872219086,250.0,-0.2976339377462864
199229440,9922,760,20078,0.09943330771056935,0.20844942331314087,0.2,0.3810202,0.21498139202594757,4073,0.44085693359375,0.0003,0.10574966669082642,0.005966083146631718,0.896460622549057,250.0,-0.37463938191533086
199491584,9921,761,20107,0.09285652777180076,0.1953801065683365,0.2,0.4044399,0.21500149369239807,4074,0.443267822265625,0.0003,0.35058027505874634,0.006493814755231142,0.8957878053188324,248.48,-0.2994046750664711
199753728,9920,762,20134,0.18698597606271505,0.3834557831287384,0.2,0.7288526,0.2150169014930725,4075,0.462371826171875,0.0003,0.1001816987991333,0.005119364941492677,0.8951993882656097,247.88,-0.30083562187850477
200015872,9919,763,20162,0.15913838474079967,0.3277285099029541,0.2,1.0432041,0.21503162384033203,4076,0.473876953125,0.0003,0.05450642108917236,0.005517191020771861,0.8947006165981293,250.0,-0.3051017278432846
200278016,9919,764,20191,0.1882225617300719,0.38610973954200745,0.2,1.353414,0.21504589915275574,4077,0.4786376953125,0.0003,0.03444719314575195,0.006622490473091602,0.8942258358001709,250.0,-0.31392467468976976
200540160,9918,765,20219,0.19051222573034465,0.3907201290130615,0.2,1.8983867,0.21506139636039734,4078,0.4862060546875,0.0003,0.053189635276794434,0.00628089951351285,0.8937229514122009,250.0,-0.31130286693573
200802304,9916,766,20248,0.18092592060565948,0.37121593952178955,0.2,2.2914844,0.21507610380649567,4079,0.4896240234375,0.0003,0.08008778095245361,0.004504772601649165,0.8932029902935028,250.0,-0.3139994869381189
201064448,9915,767,20277,0.19769721571356058,0.404819130897522,0.2,2.3159378,0.21508973836898804,4080,0.48974609375,0.0003,0.14057862758636475,0.005171284079551697,0.8927249908447266,250.0,-0.30780869361013175
201326592,9913,768,20309,0.4576871126773767,0.9276940226554871,0.2,2.637167,0.21510829031467438,4081,0.490936279296875,0.0003,0.05993443727493286,0.020514806266874075,0.8922033905982971,250.0,-0.279459165930748
201588736,9910,769,20341,0.22121314611285925,0.45312562584877014,0.2,1.8358951,0.2151244431734085,4082,0.484405517578125,0.0003,-0.21033358573913574,0.012575992848724127,0.8916524052619934,250.0,-0.26347611755132677
201850880,9907,770,20374,0.17685095930937678,0.36387890577316284,0.2,0.99534583,0.21514344215393066,4083,0.47314453125,0.0003,-0.46293675899505615,0.011527439579367638,0.8910877108573914,250.0,-0.24538566873408854
202113024,9903,771,20407,0.1325285174534656,0.27584412693977356,0.2,0.74724203,0.21516133844852448,4084,0.464385986328125,0.0003,-0.41018664836883545,0.013814520090818405,0.8904871642589569,250.0,-0.31397015395574274
202375168,9900,772,20440,0.14673249912448227,0.30310770869255066,0.2,0.7980082,0.21518076956272125,4085,0.465301513671875,0.0003,-0.17494738101959229,0.010352990124374628,0.8898723721504211,250.0,-0.3452804131433368
202637312,9897,773,20474,0.14701861678622663,0.3055068254470825,0.2,0.9221813,0.21519985795021057,4086,0.46856689453125,0.0003,0.01006925106048584,0.017457714304327965,0.8892364501953125,250.0,-0.36311170548200605
202899456,9894,774,20506,0.14253408834338188,0.29542508721351624,0.2,0.9157748,0.21521958708763123,4087,0.470489501953125,0.0003,-0.09627020359039307,0.009821095038205385,0.8885890543460846,250.0,-0.37331777274608613
203161600,9892,775,20537,0.17269828403368592,0.3547144830226898,0.2,0.8865957,0.2152395397424698,4088,0.468994140625,0.0003,-0.06305062770843506,0.005430700723081827,0.8879260420799255,250.0,-0.38022909879684447
203423744,9890,776,20566,0.173049877746962,0.35614803433418274,0.2,0.8766924,0.21525748074054718,4089,0.467041015625,0.0003,-0.19330823421478271,0.008657370693981647,0.8873034119606018,250.0,-0.38586740821599963
203685888,9889,777,20596,0.15577519388170913,0.32160642743110657,0.2,0.8249941,0.21527628600597382,4090,0.464935302734375,0.0003,-0.3223686218261719,0.00928066996857524,0.8867085576057434,250.0,-0.3957607352733612
203948032,9887,778,20626,0.1664054966531694,0.3432435393333435,0.2,0.9337852,0.21529842913150787,4091,0.46844482421875,0.0003,-0.26213371753692627,0.01306928601115942,0.8860421478748322,250.0,-0.4038326346874237
204210176,9886,779,20655,0.1438459510100074,0.2987670302391052,0.2,0.58625215,0.21531976759433746,4092,0.456512451171875,0.0003,-0.4124281406402588,0.015869537368416786,0.8853185474872589,250.0,-0.4088252931833267
204472320,9885,780,20684,0.12490605877246708,0.2595413029193878,0.2,0.3723032,0.21534307301044464,4093,0.442291259765625,0.0003,-0.506871223449707,0.009753623511642218,0.8845708668231964,250.0,-0.4107465803623199
204734464,9884,781,20712,0.14146907348185778,0.29284751415252686,0.2,0.50416434,0.21536707878112793,4094,0.45025634765625,0.0003,-0.5314290523529053,0.009691921062767506,0.8837848007678986,250.0,-0.415834336578846
204996608,9883,782,20740,0.17730872909305617,0.3642219603061676,0.2,0.63258815,0.21539203822612762,4095,0.46173095703125,0.0003,-0.5638695955276489,0.009152519516646862,0.8829743266105652,250.0,-0.41959660828113554
205258752,9883,783,20768,0.21320638246834278,0.43792596459388733,0.2,0.909221,0.2154141217470169,4096,0.469482421875,0.0003,-0.5800210237503052,0.017695946153253317,0.8821943998336792,250.0,-0.4188376551866531
205520896,9882,784,20796,0.1470880096894689,0.3042002320289612,0.2,0.4152794,0.21543867886066437,4097,0.444305419921875,0.0003,-0.5431849956512451,0.010245053097605705,0.8814209699630737,250.0,-0.4264164578914642
205783040,9882,785,20823,0.17628548381617293,0.3624368906021118,0.2,0.6991763,0.21546430885791779,4098,0.462982177734375,0.0003,-0.4740051031112671,0.009627695195376873,0.8805947303771973,250.0,-0.4302286660671234
206045184,9881,786,20851,0.2056162825319916,0.4214133024215698,0.2,0.966675,0.21548959612846375,4099,0.472381591796875,0.0003,-0.42224276065826416,0.009636757429689169,0.879771500825882,250.0,-0.44225029557943346
206307328,9880,787,20879,0.1672604107297957,0.3441784977912903,0.2,1.2950618,0.21551305055618286,4100,0.4781494140625,0.0003,-0.41541993618011475,0.009532954543828964,0.8789946436882019,250.0,-0.44639623880386353
206569472,9879,788,20907,0.17840196657925844,0.36870771646499634,0.2,1.7400346,0.2155359387397766,4101,0.4825439453125,0.0003,-0.3598595857620239,0.018480591475963593,0.8782577216625214,250.0,-0.454565749168396
206831616,9879,789,20935,0.25364210456609726,0.5164756774902344,0.2,2.054718,0.21555617451667786,4102,0.487213134765625,0.0003,-0.2756141424179077,0.005054826382547617,0.8775759041309357,250.0,-0.4639255276322365
207093760,9878,790,20963,0.1677999701933004,0.3451814651489258,0.2,2.9467351,0.21557648479938507,4103,0.49261474609375,0.0003,-0.25545406341552734,0.006046713562682271,0.8769384026527405,250.0,-0.47091845244169234
207355904,9878,791,20991,0.1657272984739393,0.34075239300727844,0.2,3.8360157,0.21559655666351318,4104,0.494659423828125,0.0003,-0.24119651317596436,0.007027739658951759,0.8763034343719482,250.0,-0.48240202873945237
207618048,9877,792,21019,0.47943980246782303,0.9721845984458923,0.2,5.2059507,0.21561753749847412,4105,0.49542236328125,0.0003,-0.2102144956588745,0.026741025038063526,0.8756560981273651,250.0,-0.4999508339166641
207880192,9877,793,21046,0.13851829152554274,0.28906795382499695,0.2,6.4405155,0.215636745095253,4106,0.49688720703125,0.0003,-0.1801818609237671,0.01886511710472405,0.8750221431255341,250.0,-0.5215936577320099
208142336,9876,794,21074,0.15244677185546607,0.31410112977027893,0.2,9.901886,0.21565595269203186,4107,0.49755859375,0.0003,-0.15219509601593018,0.005782197695225477,0.8744122684001923,250.0,-0.5457433211803436
208404480,9875,795,21102,0.147155549377203,0.30730748176574707,0.2,14.262098,0.21567590534687042,4108,0.497222900390625,0.0003,-0.07394194602966309,0.026542149018496275,0.87378790974617,250.0,-0.5773862844705582
208666624,9875,796,21130,0.15169854881241918,0.3194562494754791,0.2,20.46306,0.2156936526298523,4109,0.49737548828125,0.0003,-0.07637906074523926,0.04088733438402414,0.8731890022754669,250.0,-0.6163338553905487
208928768,9874,797,21158,0.1597821336472407,0.33654269576072693,0.2,28.463802,0.2157115638256073,4110,0.4974365234375,0.0003,-0.20985054969787598,0.04636966809630394,0.8726203143596649,250.0,-0.6721603304147721
209190912,9873,798,21186,0.15135467250365764,0.33779433369636536,0.2,45.23929,0.21572887897491455,4111,0.497344970703125,0.0003,-0.24050366878509521,0.14145421795547009,0.8720574080944061,250.0,-0.7723797404766083
209453056,9873,799,21214,0.1547688201535493,0.43013373017311096,0.2,57.37909,0.2157474011182785,4112,0.497283935546875,0.0003,-0.2717248201370239,0.5763920992612839,0.871477872133255,250.0,-0.9255222779512405
209715200,9872,800,21241,0.14663611887954175,0.3212584853172302,0.2,120.91664,0.21576519310474396,4113,0.49810791015625,0.0003,-0.5863742828369141,0.13897265121340752,0.8708832561969757,250.0,-1.312332034111023
