time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/value_loss,train/clip_fraction,train/std,train/entropy_loss,train/n_updates,train/approx_kl,train/loss,train/explained_variance,train/policy_gradient_loss,train/learning_rate,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean
766,20319,9882,200802304,0.0018717177854341571,0.1944575309753418,0.23145796358585358,0.38430322892963886,5264,0.017072037,0.002734522335231304,0.6293595731258392,0.0034537775113676616,0.0003,0.2,243.6,3.504049030430615
767,20345,9882,201064448,0.00161422648898224,0.17701005935668945,0.23183734714984894,0.37577695213258266,5272,0.01295999,0.003885930869728327,0.6585507690906525,0.0017427757816221856,0.0003,0.2,235.99,3.1526800060272215
768,20372,9882,201326592,0.0012114711685171642,0.16702747344970703,0.2318502962589264,0.3693238655105233,5280,0.011513408,0.0062522850930690765,0.7039921581745148,0.0017194394513353473,0.0003,0.2,241.57,3.0637744531035422
769,20398,9882,201588736,0.0021372689242365166,0.20053639131433823,0.23253241181373596,0.36309292386559877,5283,0.027583212,0.01019606925547123,0.6241892874240875,0.004374829548931516,0.0003,0.2,240.76,3.3479280464351175
770,20424,9882,201850880,0.0015970798413036391,0.12888336181640625,0.23261095583438873,0.35109350085258484,5284,0.014700419,0.007216088008135557,0.6743994653224945,0.002946918742964044,0.0003,0.2,245.24,3.3519808988273145
771,20451,9882,202113024,0.0006972196001697739,0.13113164901733398,0.2314949780702591,0.37502946611493826,5292,0.012164945,0.005549015011638403,0.7762757241725922,0.0009907002215641114,0.0003,0.2,239.88,3.3338556689023973
772,20478,9882,202375168,0.0011165012474521063,0.15882396697998047,0.2315448820590973,0.38332774117588997,5300,0.013323247,0.00639463122934103,0.6944151520729065,0.002902997188812151,0.0003,0.2,242.26,3.430612054988742
773,20505,9882,202637312,0.0010617716402521182,0.1543436050415039,0.23103702068328857,0.39187635108828545,5308,0.010827739,0.005614691413938999,0.7090480029582977,0.0019052956026825996,0.0003,0.2,241.45,3.3872097374126313
774,20532,9881,202899456,0.0010670781061890011,0.16440200805664062,0.23087725043296814,0.40011621406301856,5316,0.01173699,0.005503889173269272,0.7095093429088593,0.0016885717418517743,0.0003,0.2,241.25,3.5495750027894974
775,20559,9881,203161600,0.001164040848834702,0.15659809112548828,0.23085333406925201,0.4003626531921327,5324,0.01276549,0.008590629324316978,0.6694895029067993,0.001152252290467004,0.0003,0.2,241.62,3.4024309492111207
776,20586,9881,203423744,0.0010953640594379976,0.1685009002685547,0.23048794269561768,0.4056953005492687,5332,0.010815032,0.00353298825211823,0.6037256419658661,0.0026005295599134115,0.0003,0.2,245.49,3.5946974018216133
777,20612,9881,203685888,0.0009822335500757617,0.15516185760498047,0.2304188758134842,0.4135305183008313,5340,0.013170571,0.0033555314876139164,0.7125086188316345,0.0013760902202193392,0.0003,0.2,245.91,3.665558616956696
778,20639,9881,203948032,0.0010111099095411191,0.151611328125,0.22998183965682983,0.4217007434926927,5348,0.011635444,0.004327497910708189,0.6997829973697662,0.0017983743719014456,0.0003,0.2,242.5,3.6432973582297565
779,20665,9881,204210176,0.0012484771954512004,0.17401212804457722,0.23032146692276,0.42025599409552183,5353,0.018804614,0.013047920539975166,0.678059846162796,0.003285745552549248,0.0003,0.2,241.75,3.5649526537116616
780,20693,9881,204472320,0.0016847701472215704,0.17874431610107422,0.23133112490177155,0.39649805380031466,5361,0.015880717,0.004245870281010866,0.582379013299942,0.001504759704857861,0.0003,0.2,232.43,3.4245062641054393
781,20719,9881,204734464,0.0018490362110444242,0.17850296585648148,0.23132140934467316,0.3844373579378481,5363,0.017434238,0.013060024939477444,0.6568807661533356,0.003526015845299871,0.0003,0.2,235.96,3.47578453770373
782,20745,9881,204996608,0.0016425442536274204,0.17124414443969727,0.23188574612140656,0.3705798452720046,5371,0.014203208,0.004815599415451288,0.5929380357265472,0.003308257530989067,0.0003,0.2,243.58,3.537781139612198
783,20771,9881,205258752,0.001602956330316374,0.14749717712402344,0.23221750557422638,0.3623571954667568,5373,0.01972998,0.004722200334072113,0.6547852158546448,0.003173608627548674,0.0003,0.2,243.73,3.5773398757725956
784,20798,9881,205520896,0.0009320085973740788,0.1209564208984375,0.23136402666568756,0.3729974403977394,5381,0.009471513,0.004142552148550749,0.7076849937438965,0.001130650495269947,0.0003,0.2,238.78,3.330244336463511
785,20825,9881,205783040,0.001239652172444039,0.16141223907470703,0.23119467496871948,0.3855895707383752,5389,0.011021553,0.007254583295434713,0.6858848929405212,0.0021133226696292695,0.0003,0.2,235.45,3.3695226187072693
786,20851,9881,206045184,0.0014376359513335046,0.17291545867919922,0.23164625465869904,0.37846840638667345,5397,0.012868993,0.0025589680299162865,0.6612934172153473,0.002735781533374393,0.0003,0.2,232.85,3.336827141791582
787,20878,9881,206307328,0.0012746547513415862,0.16655492782592773,0.23189058899879456,0.36700491793453693,5405,0.012239955,0.007226333487778902,0.6621208786964417,0.0027790120575446053,0.0003,0.2,240.66,3.4651943545043467
788,20904,9881,206569472,0.0015075554933901003,0.15927362442016602,0.23227670788764954,0.35578883066773415,5413,0.010759746,0.008135157637298107,0.6699650585651398,0.0023489925797548494,0.0003,0.2,242.44,3.566529759168625
789,20931,9881,206831616,0.0010585348745735246,0.13866186141967773,0.23225907981395721,0.35007490031421185,5421,0.011661898,0.003974441904574633,0.7128625214099884,0.001538807714041468,0.0003,0.2,243.27,3.696023373808712
790,20958,9881,207093760,0.0015719813468422217,0.15818309783935547,0.2328849583864212,0.3378208326175809,5429,0.010765117,0.005055858287960291,0.6404400765895844,0.0018024711957878026,0.0003,0.2,238.88,3.5209750794805585
791,20984,9881,207355904,0.0013194841476433794,0.15801048278808594,0.23358556628227234,0.3176774038001895,5437,0.012250143,0.0029333969578146935,0.6906412243843079,0.0018719163649620896,0.0003,0.2,238.15,3.5170428709313275
792,21011,9881,207618048,0.0008364452942259959,0.1325850486755371,0.23274244368076324,0.3301896508783102,5445,0.0101502575,0.00210371776483953,0.7315838634967804,0.0008819069221317477,0.0003,0.2,243.42,3.57527309961617
793,21038,9880,207880192,0.0016331164160874323,0.19034767150878906,0.23365886509418488,0.31641990691423416,5453,0.021700509,0.007992610335350037,0.659599632024765,0.004649472035225699,0.0003,0.2,240.89,3.4913925275299698
794,21064,9880,208142336,0.0020281352935853647,0.16472911834716797,0.23442675173282623,0.2947173900902271,5461,0.014688984,0.0037701698020100594,0.5846509039402008,0.0015763311944283487,0.0003,0.2,237.48,3.445653356090188
795,21091,9880,208404480,0.001367247514281189,0.15245389938354492,0.23478877544403076,0.28045067843049765,5469,0.01239101,0.0027935015968978405,0.6887384653091431,0.0020476608433455112,0.0003,0.2,235.83,3.376954898610711
796,21118,9880,208666624,0.0012632121615752112,0.15140199661254883,0.23486220836639404,0.27692864183336496,5477,0.011878073,0.002717922907322645,0.6392416656017303,0.00192368054013059,0.0003,0.2,240.45,3.6137028659228236
797,21145,9880,208928768,0.001435972503713856,0.14781856536865234,0.23519116640090942,0.27025529369711876,5485,0.0114050675,0.007361139636486769,0.6668782234191895,0.002643563603214716,0.0003,0.2,245.46,3.4330071215331555
798,21172,9880,209190912,0.0019606864925663103,0.14703083038330078,0.2364470362663269,0.24116201512515545,5493,0.011971779,0.003447767347097397,0.6504635810852051,0.002314859406396863,0.0003,0.2,240.11,3.432761796563864
799,21199,9880,209453056,0.001759404894983163,0.20224523544311523,0.23719459772109985,0.21501756738871336,5501,0.01604058,0.005542476661503315,0.6693463623523712,0.005465650218866358,0.0003,0.2,237.57,3.456458013905212
800,21225,9880,209715200,0.001495342536145472,0.14758825302124023,0.2373330295085907,0.20362937729805708,5509,0.015228844,0.004233346786350012,0.6845221519470215,0.001756280803874688,0.0003,0.2,234.9,3.3004154278710485
